Season,TeamID,FGMR,FGAR,FGMR3,FGAR3,FTMR,FTAR,ORR,DRR,AstR,TOR,StlR,BlkR,PFR
2013,1211,1.3650845302,1.0105119851,1.1995647563,0.8939317939,1.793818179,1.5453002003,1.2736071915,1.3902880287,1.7049792507,0.903155401,1.5222107217,1.4316636678,0.8051257608
2013,1217,0.9924406795,0.8951945716,1.8463590676,1.2589981384,1.6258917153,1.5390945346,0.8487957025,1.1138431951,1.2797665927,1.0657597496,1.5182206733,1.9511312389,0.8070804682
2013,1257,1.3269857941,1.1141864048,1.2915336073,1.0627508694,1.7039299174,1.4330805689,1.3356256462,1.1352424883,1.6733469852,0.7012785502,2.2672712923,1.5701420925,0.9432252621
2013,1266,1.1384688105,0.9632334206,0.7921873311,0.7982653695,1.6185506027,1.49825494,1.112769865,1.2795774037,1.1234862318,1.1490677196,1.2755194261,1.7060926481,0.9238679994
2013,1272,1.2164409583,1.0308060091,1.4003896251,1.0088670776,1.1965944107,1.1892835749,1.4819291736,1.2135942208,1.5861159303,0.9977883803,1.322237377,2.4828880263,0.9991271082
2013,1276,1.2058398129,1.024221604,1.3016514042,1.0757493777,1.9109901114,1.6007892247,1.1626988567,1.1571716664,1.2203706557,0.8229230264,1.5374308259,1.1560924883,0.8680473179
2013,1277,1.2033131646,1.0038941709,1.3330599568,0.9352250478,1.3704285214,1.2732118716,1.3070002521,1.2918202914,1.3673750194,1.1680245613,1.4219291745,1.9025551285,0.987568661
2013,1332,1.1685085954,1.0381431993,1.1709370651,1.0789294886,1.5224355064,1.3609800913,1.5483447923,1.2188351268,1.4047113579,0.9776167077,1.6622668868,1.9928134985,0.954422094
2013,1387,1.1521480899,1.0278531938,2.0015085152,1.5090208779,1.9140872864,1.5789680379,1.1284762852,1.072925133,1.2781437172,0.7895309101,1.9882875587,1.5602279146,0.8594136626
2013,1393,1.2812947893,1.1037918577,1.0718005763,0.8732705023,1.3564034047,1.3733164893,1.3578877557,1.1228020742,1.1127060784,0.8794451,1.4994706515,2.5876551289,0.9326154827
2013,1433,1.2868789373,1.2449255558,2.1314060359,1.4972120797,1.1007474672,1.0500754105,1.5407902148,0.9218120597,1.4080305728,0.6556161695,2.4588978215,1.6240049013,1.1671773533
2013,1455,1.246908362,1.0946815092,1.3632919917,1.1536310596,1.875384487,1.3418942277,1.7903450698,1.2294982369,1.4232435794,1.0420388947,1.9784263096,2.4048636936,1.0382233141
2013,1166,1.1628409494,0.9192686823,1.809791418,1.1291199832,1.7314323422,1.4642826193,1.0259428702,1.4024672268,1.5348672956,1.3078047508,0.8511681799,1.4706288187,0.9447352054
2013,1181,1.1776172716,1.0122606185,2.5772229465,1.375021388,1.917867387,1.4439632398,0.9449432617,1.1007442934,1.9381227377,0.789337482,1.8315057825,2.3647991764,0.9514586304
2013,1195,1.1535135431,1.0120412936,1.1634413035,0.9914341526,1.2063115752,1.1594468458,1.1744263764,1.0849462466,1.1414570735,0.996579318,1.601078908,1.7772541941,1.0168707446
2013,1196,1.4151223879,1.0791214924,2.2638313065,1.4382525451,1.4137369472,1.1942184519,1.2568141262,1.2849201705,1.7928346235,0.8711913957,1.6534772857,1.963181796,0.9507794575
2013,1228,1.0954660682,1.1119880318,1.3983078868,1.3580281081,1.1381917114,1.0771240801,1.3263726109,0.9453567053,0.9287634757,0.8301447819,1.4942552496,2.2287466463,1.1562111867
2013,1231,1.2346069635,0.9553245863,1.8754257509,1.0617190241,1.8995494782,1.7916769191,1.116341391,1.4608689929,1.7035373718,0.9848918323,1.3928182965,1.5040095961,0.8790660142
2013,1235,1.1274996532,1.0190905845,1.9115944836,1.3956327452,1.2358160987,1.1323065663,1.6011018483,1.2084597101,1.3341458446,1.0916959688,1.2114180552,1.3665249682,1.0185439363
2013,1242,1.3193033863,0.9623509031,1.1571727296,0.8750115617,1.7007112033,1.4731285529,1.0437102258,1.379580144,1.6467540819,1.1805338283,1.4263036409,2.9121800769,0.9485020762
2013,1274,1.1607342319,0.9976647079,1.4862726023,1.0886436446,1.5719605591,1.3879868916,1.1800447008,1.1892280876,1.1957186054,0.9697229699,1.3186610026,1.8949755011,0.8654948856
2013,1278,1.1926414131,1.0314333704,1.102868618,0.9884683197,1.8875141526,1.6963329891,1.5140008816,1.3284386196,1.3499816715,1.2275046607,1.170573896,2.3864054136,0.9356418862
2013,1279,1.1721342855,1.0589511607,1.3968565752,1.0475092281,1.6621427059,1.6172339641,1.2096350535,1.0400804169,1.0691567896,0.7894538784,1.8113711161,2.6924791964,0.8849415306
2013,1314,1.1430309759,1.0813335659,1.6243118655,1.0697061855,1.2503304258,1.2398788521,1.3616113828,1.0207391921,1.5543449894,0.852022181,1.2882536471,1.1765318089,0.9816905
2013,1326,1.2687407132,1.0608139238,1.6682763461,1.0233505708,1.9332885548,1.9643255813,1.4030281012,1.1634612743,1.5600657411,0.8844873655,2.1710105153,2.1812925783,0.9651779819
2013,1361,1.1424796961,1.01457904,1.3506474056,1.1448079086,1.4881757459,1.4928257151,1.2957521226,1.1762682192,1.0281089381,1.0450623529,1.9994565127,2.6506953335,0.9233716624
2013,1396,1.0546551273,1.0578540349,1.7385085657,1.4289140564,1.3942588126,1.3557412265,1.207723672,0.9524279964,1.3987324294,0.8556415074,1.9481700227,2.0394816678,0.9893944798
2013,1251,0.9390429769,0.9355292518,2.0885396195,1.1697615596,1.0937150531,1.0337097471,0.9262100447,1.0645211287,1.063434961,1.4208970825,0.967385542,1.3690342347,1.0800582673
2013,1292,1.3106310523,1.0822387356,1.3810313321,0.9387636508,1.2543861962,1.1245833756,1.3261353956,1.2505734134,1.9073073089,0.9009646507,1.2496710717,1.7908372561,1.0538525089
2013,1254,0.9888222567,0.9354134206,1.409861941,1.2266126923,1.5190124951,1.4903208439,1.1182456454,1.1697631512,1.1255783173,1.1515219351,1.1834842968,1.6110974631,0.8513071348
2013,1129,1.1575035643,1.1095592413,1.5793977037,1.1449692418,1.0120452991,0.9588735288,1.6046244701,1.0700860868,1.1359481117,0.9925609333,1.578441859,0.9154017682,1.1369421332
2013,1125,1.3018793746,1.0547017917,1.7508692085,1.187099082,1.1460605853,1.1134777871,0.9092873423,1.1247272932,1.584074703,0.8673527699,1.7855525221,1.1477760184,1.1015014519
2013,1137,1.184475518,0.9715825143,1.2315593325,0.7982517167,1.821692282,1.565162108,1.1672826827,1.317830247,1.4613077755,1.1546927077,1.1441399067,2.1949279725,0.8483579338
2013,1424,1.1235568685,0.9862174464,1.5037886582,1.1333371571,1.5185533696,1.5189262186,1.2947804669,1.2649393368,1.5447553909,1.1825267595,1.372586176,3.2161100308,0.9924198353
2013,1281,1.2105686604,1.0030974845,1.0449226183,0.9515156811,1.8072631059,1.4110729577,1.4225593571,1.4252427743,1.5293600309,1.1980129068,1.2680952351,1.4486023004,0.9544480404
2013,1380,1.1747511508,0.9835530491,1.5945904905,1.2478530077,1.4308847002,1.2847592751,0.9789517248,1.1254519082,1.462826044,0.9658495039,1.8298891859,2.0094795086,1.0400821327
2013,1307,1.0230962865,0.9339192784,0.9600050211,0.8680859754,2.0843627276,1.9171699656,1.2738228919,1.1468388146,1.2106502196,0.9705177724,1.4257105651,1.9165553463,0.7919237648
2013,1172,1.2164893106,1.0240338774,2.2355946899,1.6046439358,1.5141004211,1.2438396735,1.1844198367,1.1516893987,1.9927915401,0.9449424897,1.3926727815,1.4712214751,0.9602093237
2013,1355,1.0336050953,0.9942857075,1.2594072628,1.0561126667,1.9492883518,1.6834024202,1.3207778416,1.1605349921,1.1775640432,1.0535247313,1.104901035,0.9671666908,0.8503110556
2013,1434,1.155790716,0.9619480659,2.1990050996,1.573264,1.2523472611,1.1937459042,1.1728664381,1.294401777,1.5101486819,1.2412867292,1.2255609149,1.7924137598,0.9517972386
2013,1329,1.1928543434,1.0256602333,1.1693783567,0.983521851,1.8660235987,1.3612761133,1.1555287095,1.1536402543,1.5423424937,0.8761868638,1.455158544,2.7789837948,0.9448783389
2013,1308,1.0782002738,0.9352105074,0.873094143,0.8147185005,1.8627519544,1.7598247652,1.3065497579,1.3168404431,1.2723312937,1.2235579998,1.2090409747,2.7972979843,0.7653150944
2013,1285,1.0452191624,0.9388753864,1.6218707644,1.1640331164,1.4287598857,1.3859386698,0.8257607568,1.0858603871,1.301997459,1.108310233,1.3662304709,1.7608136854,1.0566741134
2013,1103,1.2249531364,1.0437837792,1.8307341349,1.5423575676,1.136371207,1.2343202181,1.3228980979,1.2054163276,1.5131668809,1.025896738,1.2863385008,2.8743754683,0.9694497757
2013,1338,1.3978387394,1.1227908423,1.3047709848,0.8829401673,2.2681773725,2.2482544243,1.7634880156,1.4001270783,1.8707485555,0.8517417796,1.6133818012,1.8023029326,0.9910578064
2013,1153,1.1545795608,1.0602088481,1.9252448547,1.4089861563,1.4711845414,1.3933270346,1.5327180697,1.1686380041,1.2155974001,1.102314586,1.4520735298,2.8516498358,1.0364411813
2013,1107,1.0027902971,0.9503520104,1.3924619414,1.0166573888,2.0385417797,1.7189721063,1.2853091037,1.1517607531,1.243118468,1.1549746163,1.0713941391,0.9225855247,0.873861081
2013,1207,1.2120111233,0.9980185054,1.4907957478,1.0324891754,1.5821193835,1.4697012561,0.9348109012,1.1907549253,1.5052403219,1.0486891443,1.4800945284,1.777443226,0.9736279708
2013,1322,1.0731441908,1.036646447,1.4944338428,2.0203185274,1.2987699027,1.1483054205,1.0350825078,0.9987073671,1.2984446651,0.9028050185,1.8030753728,2.3226363117,1.0014845412
2013,1160,1.0354114619,0.9417613918,1.0913692552,0.8847772782,2.667023758,2.5375732871,1.1798162345,1.2047452407,1.0402077571,1.1000873378,1.4543465776,1.1597661381,0.9364016973
2013,1323,1.091479135,0.9742551373,1.6803682882,1.1612665072,1.7019333764,1.5828834762,1.2821308621,1.2424808498,1.273739801,1.1618537494,1.2296449666,2.1825549082,0.8526535463
2013,1443,1.0161367253,0.9986567423,1.3601897804,1.2057821753,1.1746683374,1.1212566143,1.2239427083,1.1152566898,1.252329218,1.1546681808,1.4201047301,1.5161634116,1.0290294206
2013,1243,1.1584323249,1.1247296355,1.8034209907,1.4480652603,1.1675198026,1.1143922162,1.3581319838,1.0448975979,1.6147906783,0.8802789376,1.8077248179,1.4101107078,1.1654086743
2013,1334,1.0762336743,1.0338828983,1.3138744706,0.9819113098,1.1060639154,1.1182270596,1.0914147248,1.0318969239,1.2425775119,0.9462796172,1.1979962032,0.7046770833,1.0398886787
2013,1417,1.0646142987,0.9839211217,1.0257926283,0.8117561102,1.8084213927,1.5257610762,0.9353636419,1.0718007508,1.2712225909,0.8281101756,1.5801001745,1.9381462669,0.9918666043
2013,1458,1.1645207968,1.0527082476,2.2036237564,1.8558071845,1.9640797593,2.2966649865,1.7303144071,1.1269998284,1.8483139099,0.9554994409,1.3009968235,2.5591825035,0.8418366208
2013,1437,1.0123269643,0.9666456439,1.2687757374,1.0497600764,1.6339712102,1.4206558119,1.2353071611,1.1226551415,1.0346183688,1.1233989081,1.2123265535,1.3834918893,0.9057046616
2013,1233,1.0493553403,1.0258872479,1.1691676178,1.1252090185,1.3744116944,1.1417156307,1.1154402048,1.0675193784,1.0616776434,0.968214689,1.4529003451,1.1815259711,1.051734083
2013,1328,1.0866097668,1.0252443044,0.9273286087,0.8625325734,1.5478285509,1.3459430571,1.2225346303,1.084736008,1.2677855489,0.9527670512,1.1765880603,1.6533780136,0.966571828
2013,1301,1.1112510066,0.9341883764,1.0778286364,0.6963894011,1.6466480953,1.7202353186,1.0460150509,1.2307348603,1.3704462532,1.1394032871,1.2697285744,1.6987820286,0.8817514874
2014,1107,1.0149768311,0.9499057469,0.9784715319,0.7255536971,1.6793071395,1.5725748395,1.2370018088,1.2087282606,1.0109515537,1.118070885,1.2599132124,1.6134124862,0.930563944
2014,1301,1.1544841887,1.0615826664,0.9326907636,0.9493786474,0.9850929778,0.9881679099,1.2264603975,1.022883732,1.2683575732,0.971282532,1.0399142187,2.0625253338,0.9772091757
2014,1142,1.0347501207,1.0869117852,1.7917101861,1.3514897933,1.3911060403,1.0281147745,1.3208249934,0.8862328174,1.0345973587,0.8530175657,1.4812802244,1.2146785964,1.2533274998
2014,1397,1.1597011805,1.0403082129,1.4996459151,1.3310534398,1.5978866259,1.3728549322,1.733795569,1.2416512463,1.3606987049,1.0686417413,1.2087644454,1.8660093889,0.8934304506
2014,1163,1.1569775712,0.9679626741,1.5080161132,1.1292857846,1.4233755879,1.2222597376,0.8665689402,1.1923166527,1.2333022039,0.9567729348,1.7227755612,2.835659549,1.0192544511
2014,1173,1.1506614627,1.0633609658,1.4126627772,1.1585252799,1.0999394855,1.1272482333,1.5008938263,1.116950556,1.249209676,1.0485715283,1.6659747843,0.8389414399,1.0663754579
2014,1196,1.2291678266,1.0405995762,2.0068093545,1.2647251944,1.8975854159,1.6328389067,1.4390191757,1.1683118825,1.5027020923,0.8709817801,1.476454977,1.4601800161,0.8712435016
2014,1217,1.1942274474,1.0214661978,1.7535213702,1.0467319825,1.6105345686,1.4278124661,1.1539313836,1.1963978817,1.5187284845,0.8546289212,1.574455787,2.2176568074,0.8734632847
2014,1257,1.4317993558,1.1535612541,2.3010165282,1.5280929145,1.410067441,1.3793134565,1.402001478,1.0799803196,1.6759561012,0.6304275021,3.0738148616,2.2678849502,0.9982557829
2014,1276,1.0831734777,0.9911301534,1.9604457888,1.3069879781,1.5473229615,1.4721103853,1.0890699371,1.0987868023,1.3306388592,1.027565201,1.2762215586,1.2496252132,0.8704044075
2014,1277,1.2791299869,1.0669678058,1.4684792156,1.1675515063,1.0598136625,1.063111076,1.2724617425,1.2302496381,1.6119357617,1.0826019769,1.9269880945,2.5357113383,1.1099650488
2014,1295,1.2112581791,1.033147291,1.1043056271,0.8999803015,1.1792892286,1.1088715364,1.1911107556,1.2190304292,1.1101220436,0.9216641352,1.7515177666,2.93987051,1.0408409135
2014,1332,1.1566948157,1.0670693251,1.7577140737,1.2885678508,1.0893582333,0.9993984395,1.0806524067,1.1284333519,1.3103409496,0.9192971751,2.4204214511,1.2973057998,1.1016372641
2014,1338,1.1756347349,1.0458824402,0.9717969925,0.8848148461,1.8677338417,1.5746323438,1.5996424583,1.2631174828,1.4302489368,0.9185778979,1.8736062814,1.0404679898,0.9304393513
2014,1361,1.201265296,1.0761496122,1.4658689867,0.9188050592,1.9115612339,1.7233855379,1.4950859601,1.0963886635,1.1892275972,0.7744018363,2.6974177613,1.633196812,0.8721265791
2014,1387,1.1150659179,0.9996361596,1.9981682447,1.3542746379,1.413254127,1.3438479511,1.1111683902,1.09867829,1.5150211064,0.944031118,1.2812824072,1.6030427227,0.9463900416
2014,1393,1.2177166108,1.136708882,0.8399147903,0.8016617388,1.5378876406,1.4744094507,1.4612707492,1.0630190435,1.0010417728,0.7176178677,2.2976199089,2.5494403995,0.9216921927
2014,1400,1.1402565716,1.0321730532,0.8028248512,0.8539972935,1.3273628983,1.3410791854,1.4667055476,1.2172329861,1.4457078377,1.1923592682,1.0756118275,2.5251208973,0.9426716831
2014,1437,1.183634624,1.0243203545,2.0506705215,1.5308523525,1.4382316579,1.3397303739,1.2197442533,1.1586251159,1.4187189517,0.9236197168,1.5690241116,2.1896328559,0.9820541996
2014,1458,1.0180741851,0.944622406,2.2707161448,1.5614197461,2.1162952576,1.9568694442,1.2504494425,1.1104839653,1.3917417885,0.8754162751,1.6705315659,1.6414152026,0.7640531957
2014,1112,1.3591612865,1.0570205914,1.6901115144,1.1582266721,1.5266434945,1.4602595653,1.5856249218,1.3071738414,1.888901616,0.9248733818,1.572290239,2.2075036961,0.9104280514
2014,1124,1.0410125764,0.9918430458,1.5057785617,1.1975489821,2.3037782939,1.8309090269,1.3630138591,1.2646204535,0.9962542199,1.2245098132,1.4184725032,2.8003908622,0.9821147717
2014,1166,1.1718827679,0.9831416146,2.0515810723,1.3650216778,1.3117295798,1.1614537034,1.1902229354,1.2318834142,1.5950481959,1.0943730149,1.3184074414,1.0012727273,1.0154276914
2014,1211,1.2689445063,0.9832877169,1.752403356,1.0820698099,1.145544363,1.1235271387,0.9999258178,1.2304283756,1.7358357906,1.05264667,1.4812593066,2.0782602034,0.9453481908
2014,1235,1.1571868045,0.9860348095,1.3401115931,1.1556048171,1.7277387117,1.3354072495,1.0490046652,1.1274740336,1.5129867967,0.9814936698,1.2978997252,1.3553334243,0.9191214478
2014,1242,1.1997141039,0.9939428883,1.2590584913,1.0446046141,1.2590465183,1.14038134,1.3303507661,1.3697315032,1.3917114685,1.2721987862,1.1550803449,2.6769819306,1.017896334
2014,1246,1.1102265145,0.9827146932,1.3040991546,1.0690471007,1.6003757581,1.5972109423,1.5233934594,1.4211993344,1.3009609253,1.2711817666,1.299610328,3.3748810392,0.8724369103
2014,1272,1.0998420083,1.003858885,1.3872074917,1.0207338306,1.6387186349,1.4762009774,1.1720451815,1.1337122737,1.3619460042,1.0893531734,1.2487648402,1.9300479074,0.9595284136
2014,1273,1.2267850218,1.0429158809,1.9909953486,1.1381958993,1.1110268356,1.01896494,1.1496819972,1.2228066938,1.6205642579,1.0279224251,1.6607072462,1.9358772318,1.0085262791
2014,1314,1.2066269088,1.0584780319,0.7661499083,0.7117252274,1.2151514118,1.2270738016,1.3682571748,1.1521841251,1.5765074042,0.9235999026,1.4277859307,1.9684668323,1.0051931193
2014,1372,1.2824164193,1.253476659,2.1377927597,1.9093372601,1.1318292654,0.9902850997,1.9486319551,1.0653144545,1.9397830246,0.7227505707,1.7372070104,1.1985166586,1.0534634447
2014,1390,1.0987848191,0.9867309831,0.9582250471,0.9130652356,1.4585647673,1.4531641726,1.1199348425,1.128835841,0.9489232145,1.0995816804,1.2176510798,2.6197524754,0.8928467113
2014,1417,1.2073255151,1.0503949737,0.8237206278,0.708028232,1.957289042,1.5736299752,1.1968105827,1.161490942,1.3595430881,0.7538203123,2.3213141385,1.483525927,0.9873972799
2014,1438,1.2324337563,1.021852366,1.433449567,0.9433576958,1.6962427474,1.5050357383,1.6505430209,1.2611156748,1.6202473354,0.9971513965,1.3805924244,1.6374279196,0.9066556438
2014,1455,1.2128094427,1.0329568047,1.5496510152,1.1623423523,1.6506579401,1.4431966491,1.4933510103,1.2673927682,1.5282434026,0.9385200335,1.8903442294,2.5103338806,0.8233262009
2014,1291,0.9059339669,0.9946507229,2.4054839079,1.9088694313,1.3489175168,1.2958840405,1.044985326,0.9172026057,1.0082984591,0.971681641,1.4735895607,1.5077056455,1.0541515932
2014,1462,1.136916434,1.0077794808,0.8735058288,0.7841691908,1.2963594448,1.2025571664,1.3353303617,1.2254920056,1.1498746323,1.2610753286,1.3625082086,0.9065202904,1.0041884278
2014,1411,0.9447705073,0.896633568,1.5110133694,1.0617422154,1.7438426859,1.6593131469,1.0687506368,1.177856556,1.0997919854,1.2916606472,0.7925112051,1.4338787601,0.7931920768
2014,1234,1.1973411248,1.0374810455,1.0173322102,0.796550422,1.6400969385,1.515542957,1.4878445964,1.2670802326,1.4819340033,0.8809696314,1.7769251637,2.4241085499,0.8446358828
2014,1386,1.0477437013,0.9242046586,1.3376845064,1.0403691595,1.3858657629,1.4510302124,1.2042976205,1.1927438515,1.1075101562,1.3309180719,0.8638192904,2.5045540405,0.8629107138
2014,1326,1.1702748613,1.0078532715,1.5324220615,1.0923199967,1.7252635683,1.725132959,1.1548378567,1.0518723456,1.4927899253,0.8277711728,3.0103625966,2.2384990554,0.8774869624
2014,1153,1.2014531952,1.0948481381,1.4471643132,1.1483727474,1.3919097155,1.3307910986,1.5712203521,1.1255381511,1.251113926,0.8525485146,2.0634232018,1.9156137686,0.9780252978
2014,1264,1.1370764434,1.0199425047,1.7814155396,1.2761867515,1.1667260056,1.2019348514,1.0927341718,1.0679081328,1.2251678808,0.9563674482,1.4999894902,2.0801330095,1.0389371918
2014,1459,1.0956300769,1.0952586432,1.5522565938,1.282782901,0.9884435262,1.0377811561,1.4557137586,0.9695179101,1.4882965452,0.8878058336,1.5556223018,0.8301516338,1.0616332501
2014,1174,1.0190260333,1.0030160366,1.4982867955,1.190033171,1.4048282131,1.2665456473,1.0462225281,0.9776796883,1.0186844838,0.9188182896,1.7961754646,1.2866196738,0.9406398497
2014,1328,1.0729300545,1.0259597367,1.4355656527,1.1815046206,1.2841889994,1.1480240763,1.1087199709,1.067459913,1.3372566203,0.9193897754,1.36117001,1.4967431583,0.9340982793
2014,1140,1.1027184846,1.0029778497,0.8165868972,0.6599823884,1.5212562212,1.4887056354,1.5424879775,1.15825345,1.1762032035,0.984018048,1.4042345672,0.8866575299,0.8680539669
2014,1160,0.9939664636,0.9632583431,0.8851502944,0.8881131487,1.9417012343,1.9186768919,1.5364321047,1.2453417142,0.9844343575,1.1652668295,1.1412169136,1.5950279413,0.8351152098
2014,1308,1.0946914746,0.9016286559,1.5447351422,1.1673925798,1.7103179911,1.745457657,1.0994095392,1.374484273,1.5606888109,1.2438355951,1.2931378515,3.7018443281,0.7864940557
2014,1444,1.0183248703,0.9009953738,1.1732905939,0.8777382278,1.6824886696,1.5584417312,0.9638161974,1.2598300139,0.9520479135,1.2437255504,1.0253186081,1.7013851217,0.9099063931
2014,1113,1.0628975902,0.9499500965,2.2355207527,1.4040540381,1.3073837951,1.1255968472,0.882601625,1.0756431813,1.4756859511,1.0410954628,1.3247445065,2.2664513268,0.9962983645
2014,1454,0.9389551493,0.9550477428,1.6588707652,1.2323749134,1.2319387485,1.2137583716,1.5046096244,1.0105060285,1.2284981495,1.1627472106,1.0087966837,1.0902984151,0.8828100423
2014,1110,1.192890319,0.9591737461,1.7314903742,1.2382848233,1.1520349032,0.9655078758,0.9172000317,1.2630011784,1.6455297727,1.2486627336,1.0901468474,1.8231161016,1.0155374198
2014,1451,0.9588834048,0.8663577675,2.3753106947,1.5303420711,1.4906601534,1.3893029566,0.977550891,1.2402719037,1.257328616,1.584888988,0.7562077221,2.2491631869,0.9395453061
2014,1304,1.0510388659,1.013735108,1.2657435339,1.0366884708,1.2251788527,1.0852160813,1.0244937077,0.9996740516,0.9511969655,0.9905351322,1.8211007446,1.3369899542,1.1227106324
2014,1418,1.0729681079,1.0465991107,1.4690795014,1.21260053,1.1195817115,1.1680110981,1.4753957783,1.0525236685,1.1722089919,1.075174912,1.1988282346,1.2707236935,1.0077411626
2014,1329,1.1782199051,0.9988945409,1.667940804,1.1693118255,1.4733371448,1.3862662088,0.8983927946,1.0570943036,1.4157307733,0.8287379447,1.4214760948,1.9747767719,0.9625136735
2014,1300,1.3392962998,1.0627004644,1.1213477039,0.9393751564,1.4116282988,1.2998548759,1.1462915299,1.1516524776,1.9712734263,0.7799339093,2.002237603,1.1828936121,1.0231899367
2014,1184,1.1161622738,1.1189725266,1.8030851644,1.4535432504,0.9900517293,0.9114986016,0.9822586024,0.841557904,1.1023505755,0.6853809955,1.6595232372,0.8606055674,1.1474998372
2014,1243,1.1768342204,1.0538252865,1.6256268959,1.1339401748,1.0188460071,0.9845447693,1.3913725589,1.073432694,1.6651904441,1.0790151083,1.3419895258,1.0763484645,1.1877899697
2014,1203,1.0942832799,0.9641861749,1.0860667755,0.8103645212,1.5191869319,1.4696361764,1.1555855932,1.2029118646,1.2773452508,0.9989134521,1.4462189694,1.5707782354,0.8469691323
2014,1181,1.127981886,1.0924774574,2.6196234301,2.0819263213,1.8787882546,1.2763867075,1.3513819934,1.0566295064,1.5558687821,0.81555518,1.7556200997,1.411365245,1.0687305486
2014,1344,0.9793872041,1.0024110012,1.6984809268,1.2965971173,1.4802739952,1.2549905288,1.5194002738,1.1190496364,1.2749740642,1.1666120113,1.0918659398,2.3432268655,0.8939558395
2014,1433,1.1698224503,1.1855718791,1.9551018103,1.4450723344,1.2651447419,1.1773386842,1.4562615418,0.9381476926,1.2646091491,0.6998996367,2.3400151655,1.5206757744,1.0592868839
2014,1307,1.1250566359,0.9310188119,0.9447787221,0.9294945109,1.6679755635,1.5733637584,1.2846635323,1.3179175231,1.5649384159,1.154846461,1.2629748603,2.5702870711,0.8422621735
2014,1269,1.0900385979,0.9913049053,1.3513184027,1.0529809972,1.27466787,1.1925719515,1.113382254,1.1621613855,1.121453241,1.0518321303,1.2485553305,1.5779837056,1.0276999516
2014,1409,1.1769169506,1.0499500026,1.0261193236,1.035678217,1.1278006051,1.1175377354,1.2439603942,1.0797252086,1.3040357261,0.8421206231,1.6810171241,1.6397952874,1.022780437
2014,1157,1.0897710549,1.022244431,0.9220638428,0.7968514594,1.1211693074,1.090002138,1.2957812112,1.1522268997,0.9310826712,1.1657123277,1.2702022465,0.8533801306,1.0680930395
2015,1214,1.0398139019,1.0389290329,1.223921134,1.2515797758,0.9933054283,1.0098517891,1.1856487961,1.0148402453,1.3000545636,1.0951464787,1.7037421653,1.7721284424,1.0993027746
2015,1279,1.143652132,1.0519871016,1.0847250186,0.9142680126,1.4376232744,1.1280646005,1.1266571885,1.1368117274,1.0388266806,0.9355478209,1.6832033431,1.5907175128,1.0820747663
2015,1173,1.054065781,0.9440410271,1.7053157018,1.1520091742,1.9026790882,1.6411815818,0.9139354116,1.0633244431,1.2128987509,0.929531358,1.801800529,0.90124773,0.819693464
2015,1352,1.0641435968,0.9905089728,1.0798599773,0.8959894572,1.2086499433,1.0287217588,0.9133609713,1.0573709112,0.9647409776,0.9794542484,1.9025250129,1.2983405483,1.0514718482
2015,1112,1.3451882284,1.0671735709,1.1071140816,0.9384957601,2.1974898315,1.6422140386,1.9894786307,1.3140774847,1.5413684404,0.7974685442,2.1622811157,1.8866686059,0.8664189798
2015,1116,1.1772765616,1.095401993,1.4108221849,1.1569741088,1.274387483,1.201078228,1.369038675,0.9740096018,1.3571389982,0.7853289837,1.6762857692,2.3502011799,1.0311194436
2015,1139,1.1374917085,1.0612905023,1.2784663051,0.9661620266,1.4723624951,1.4542011223,1.8781172551,1.1787729691,1.1532354252,0.9840566587,1.5732442481,1.2746667949,0.9353256674
2015,1153,1.1286859794,0.9548106099,1.086858246,0.9784230817,1.8485035209,1.823393809,1.1645758215,1.3256378373,1.2042358815,1.2242618342,1.6610680675,3.0169331219,0.8722465373
2015,1207,1.1950959315,1.032059302,1.2924861287,1.0099600758,1.2317146693,1.1859403913,1.1589600954,1.1467980702,1.3206930899,1.0004062311,1.5406118117,1.8367126579,1.0272034668
2015,1209,1.3410295242,1.02332517,0.8183911217,0.6959901249,1.1655204732,1.0770875837,0.8576610402,1.1200754815,1.1800412711,0.7863947343,2.5280057875,2.3794699871,1.1089035601
2015,1246,1.439538181,1.0391420563,1.5921385055,0.9630792336,2.6149108725,2.1363156962,1.2215598543,1.4280787203,2.5795203017,0.8121863385,2.0703887919,3.6358951254,0.8832338006
2015,1301,1.1288643118,1.0110738402,1.2957830953,1.1152609296,1.2560063685,1.2219732252,1.3098283191,1.1320473966,1.0873819623,1.1336144086,0.8736479561,2.1574473073,0.965376441
2015,1314,1.2818521962,1.0560013623,1.1056410612,0.6698370815,1.1114679986,1.0632615792,1.4189514408,1.3313332731,1.6494606406,1.0562525588,1.1540331684,1.7603447704,1.1094212123
2015,1323,1.1678214855,0.9412066211,1.4598407669,1.2120126657,2.2465107201,1.9620687919,0.9117373814,1.2173317825,1.4202388108,0.8782966853,1.9199429569,2.2200270404,0.8517067482
2015,1326,1.2750155015,1.0361728014,1.166948387,0.9341529197,1.7716342643,1.7523018781,1.0731259773,1.190597884,1.2760721903,0.8215657068,2.2192762043,2.7285554081,0.9153575891
2015,1412,1.0122745312,0.9804290591,1.1472619787,1.0054696899,1.4731035803,1.234847623,1.0555415828,1.1374696012,1.3216100911,1.1181713524,1.1615763877,2.2600942478,1.0366747624
2015,1417,1.1175426818,1.0477288012,0.9005477925,0.8526788817,1.271458104,1.2488585392,1.401447478,1.1395888307,1.0750020068,1.0803528308,1.3612428911,1.7768875347,1.0395199066
