Season,TeamID,FGMR,FGAR,FGMR3,FGAR3,FTMR,FTAR,ORR,DRR,AstR,TOR,StlR,BlkR,PFR,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT
2012,1209,1.2348512454,1.0626871202,1.1637111849,0.8582813476,1.4245832815,1.3789593202,1.2332976794,1.0707633685,1.1555853544,0.8357660359,1.9744130575,1.9836602249,0.979034648,0.6117455422,0.4812597227,0.1511614113,0.3264465141,0.3567567858,0.3490970626,1.077258488,0.9434421432,0.1399911666,0.690402314,0.6476974817,0.65625
2012,1221,1.0028822575,0.9612902244,1.1823484385,0.9401161758,1.1781280186,1.2284783982,1.0389743947,1.1377347724,1.013879038,1.3005401593,1.1312663673,2.0989840059,1.0994231175,0.4792028295,0.4852156882,0.1790311729,0.3075101103,0.3416942278,0.3516002247,1.0373173424,1.0610377424,0.1414963834,0.6902652487,0.7130234677,0.5172413793
2012,1233,1.1823149868,1.0468312179,1.2102257083,1.0166552288,1.2736857451,1.2144741943,1.0775967113,1.1058113176,1.5855554724,0.8372345007,1.9913191287,1.0997775532,0.9771653091,0.6013838747,0.5692422549,0.1509144319,0.3229773464,0.3202997687,0.3780659445,1.2168405665,1.059283817,0.1892667367,0.6761519205,0.719102826,0.78125
2012,1239,1.0107009014,1.1193560977,1.0466144817,1.0503087741,0.7398159593,0.7339223378,1.3914958044,0.9489448476,0.9683085169,1.1408552759,1.2212234404,1.2786642622,1.2595518186,0.4073518243,0.4655771639,0.1877992894,0.3626248758,0.3589061411,0.3595415842,1.0187031976,1.1315021766,0.1312301034,0.6572454977,0.6470882961,0.2666666667
2012,1244,0.8164611051,0.9854142628,1.1839470913,1.0844631777,0.9200165578,1.0312430135,1.0432275825,0.7855232548,0.7409024016,1.1818152335,1.1752198933,0.7743767444,1.1197221085,0.3336289758,0.4749939785,0.1856249377,0.2876665915,0.3255445764,0.3427688306,0.9839206347,1.2241927793,0.1345736532,0.6301470841,0.6124319266,0.0666666667
2012,1277,1.3042791151,1.0231855854,1.1534000773,0.8427124303,1.4596323844,1.3575960886,1.5346273784,1.3820792416,1.5649489049,1.0846360288,1.2864781857,2.3972871726,0.9788359233,0.6607703915,0.5296890014,0.1697266975,0.3607801027,0.4000864836,0.386476268,1.1573231848,0.9521312732,0.163970031,0.7301085263,0.7048173005,0.7941176471
2012,1307,1.235144529,1.0113893692,1.6727582727,1.0802187868,1.871323325,1.718945761,1.268145228,1.2704303376,1.5383458237,1.0676302998,1.5060532759,2.2103872171,0.930338774,0.6671438833,0.5276961596,0.1730990245,0.3338038449,0.412265572,0.3829538247,1.1439411843,0.9424455646,0.1705340212,0.7338944812,0.7017660947,0.8125
2012,1313,1.0599539978,0.9451023655,1.2303387447,0.9620471958,1.2813752974,1.2230274509,1.0272294239,1.1691920547,1.151214082,1.1815612731,1.1206883606,2.1590088283,0.9954473909,0.564515102,0.5044199954,0.1870079625,0.324237021,0.460173694,0.3823934471,1.0608157016,1.0188100893,0.1305863809,0.6708977889,0.6590764852,0.75
2012,1367,1.0883505908,1.1358182969,1.20264316,1.1806481552,1.0182216195,0.9937653592,1.6273093603,1.0149759468,1.1220071735,0.9790089577,1.3039811556,1.8289828158,1.0756259115,0.4837627625,0.4942852735,0.1794513942,0.3911537001,0.3543572464,0.373961285,1.0865057577,1.0599504108,0.1339500003,0.684398139,0.637550427,0.6
2012,1402,0.9838336303,1.0611252625,1.8057723973,1.4760007369,0.8778679821,0.7860484783,0.98243938,0.895921882,0.9862303867,0.8664538555,1.4288265623,0.9762354935,1.1184309875,0.4598247472,0.4946131605,0.1714086168,0.2982497137,0.3337063062,0.3504033071,1.0509556275,1.1024085422,0.1374021471,0.6394448094,0.7043659234,0.3461538462
2012,1416,1.0356106251,1.0057699461,1.0672253848,1.074013685,1.6592056383,1.4793415826,1.3676819404,1.0940260607,0.923433979,1.0530624879,1.5978321999,1.9052185406,0.8854398131,0.5226329825,0.4819700889,0.1645913584,0.3602989677,0.4086322955,0.367290513,1.0777992847,1.0349913692,0.1270797522,0.6848101875,0.6302285095,0.6666666667
2012,1111,0.9503709945,0.9530036712,1.6564806832,1.4992957424,1.063489103,0.9981093641,0.991734056,1.0499183306,1.0103088213,1.374588923,1.0337290924,2.1595692141,1.1681778498,0.4526220959,0.5042405918,0.1835653932,0.2964420706,0.3932870758,0.3658690605,1.0496651747,1.1118200219,0.1323298638,0.6787561416,0.6546029483,0.3793103448
2012,1125,1.2036191386,1.0299605751,2.2107381911,1.466114642,1.4362629748,1.2154590608,1.1339305767,1.1809233201,1.5225203101,0.9047671614,1.3948585034,0.8578260902,0.9848451889,0.6226574953,0.5564484973,0.1515830831,0.3456350728,0.4043380686,0.3902528945,1.241523089,1.0217493615,0.1761582931,0.6846238164,0.7285491729,0.7878787879
2012,1135,0.8599628305,0.9801003611,1.2479748726,1.3173731134,1.2247583405,1.2993139255,1.1175099973,0.879570445,0.9722726665,1.1277726115,1.146504661,1.3878234001,1.0704887854,0.3937702406,0.4761542149,0.1688673072,0.241474523,0.2869880615,0.3240216266,0.9774401513,1.1260850988,0.1491050207,0.7027205185,0.6148265298,0.2333333333
2012,1137,1.1757475279,0.9884511322,1.0505876259,0.8257999095,1.3183823307,1.2014686823,1.398020083,1.3177131998,1.3006032169,1.2232429849,0.9937784833,1.9080178594,0.9552208092,0.6108162661,0.5200631172,0.1617736764,0.3009414995,0.3946247129,0.3678506728,1.1319799449,1.0181052108,0.1562281214,0.7692786866,0.7747375883,0.71875
2012,1148,1.0110975981,1.0463067125,1.2335606058,1.0429674089,1.3329204709,1.0887635079,1.0983132228,0.9390401172,1.0709869857,0.8707914008,1.9465673307,1.5558105136,1.0549189011,0.5050430438,0.4794115333,0.1786480013,0.3258712371,0.3351888048,0.3518791818,1.0547581874,1.0556599995,0.1420554633,0.6410311266,0.7475520297,0.4482758621
2012,1171,0.9219043212,0.998368402,1.1788059157,1.1349646413,1.285227359,1.1040616877,1.1781810884,0.9977153083,0.8341929288,1.2160997885,0.9455502424,1.3766817886,1.0432373376,0.3975018725,0.4434026473,0.1907622559,0.2756403426,0.3694165492,0.3355921738,0.9528039135,1.0630733792,0.1159680342,0.7236524582,0.7133106602,0.1379310345
2012,1240,1.0918274933,1.1119231901,1.5806292481,1.56166657,0.9083050765,0.9568833168,1.400472013,0.9317131482,1.068401754,0.9166015575,1.5429134914,1.637110369,1.0658120578,0.4774727192,0.4616879932,0.1691641109,0.3361854985,0.4260949468,0.3581175667,1.0413018266,1.0329078279,0.1336162378,0.6752142325,0.6738588783,0.4333333333
2012,1254,0.9042096268,0.8508087538,1.406109753,1.0543057638,2.357872247,2.2229086297,0.9570540176,1.2596740939,1.0118192489,1.227290208,0.9126722559,1.4881359904,0.6883649857,0.55467042,0.5336474898,0.1877500749,0.347707819,0.5079292776,0.4061274701,1.145698674,1.0807307449,0.1454416176,0.6623804754,0.72904763,0.7575757576
2012,1286,0.9496087936,1.0853847673,1.0463506463,1.0985672628,0.9699111377,1.0560468089,1.3302439518,0.8700744294,0.9859892464,1.0378069154,1.210030971,1.7528877966,1.1773644423,0.399130918,0.4703106758,0.1735959755,0.3133900978,0.3687655467,0.3495161158,1.0398998533,1.1264872886,0.1322428731,0.6897352526,0.6745435167,0.3703703704
2012,1299,0.9477539751,0.9612669032,0.8418885409,0.8386139072,1.0434708188,1.0465553887,0.9046861056,0.965759833,0.8972173519,1.0383054027,1.1220460902,1.0122610783,1.022786331,0.4299530372,0.4731247035,0.188077326,0.2972471405,0.3757037994,0.3520742109,0.9928566289,1.0939027661,0.1285197634,0.6193489076,0.6422159384,0.3103448276
2012,1311,0.8526796362,0.9547070037,1.3330345217,1.2433636972,0.9708191582,0.934781119,0.8476037192,0.8944673015,0.8973550364,1.3002948354,0.9056298867,0.653877296,1.1158836213,0.3457684159,0.4879990385,0.1956597355,0.2638171042,0.3735922453,0.3529168069,0.9988692068,1.2129059199,0.1312842228,0.6371760587,0.667049341,0.2857142857
2012,1324,0.9423019814,1.0034624117,1.4204888307,1.3833045074,1.3615648545,1.331117371,1.2009445745,0.9732999978,0.9573023361,1.0013340483,1.297751929,1.0606136759,0.9702388069,0.4895968694,0.5364156734,0.1527986272,0.3079956848,0.4311962488,0.3790445004,1.184729378,1.1767394725,0.138759815,0.6928871114,0.7233636482,0.5161290323
2012,1343,1.0777097342,0.9818815255,2.1022996009,1.6385168066,1.2291447766,1.1230551244,0.8455292445,1.1088600897,1.5850611331,1.083022871,1.4847862355,1.6858903951,1.1081114112,0.5612631728,0.5286932059,0.1727664356,0.2533907279,0.3252599429,0.3541360282,1.0818142353,1.0103746576,0.1634667294,0.6990918892,0.6825348474,0.6071428571
2012,1354,0.8139577081,0.9930298154,0.7613294402,0.9456901619,1.2337929242,1.0499914303,1.291306243,0.9255178989,0.722912394,1.3292858779,0.8157120439,1.6714145451,1.058651037,0.3328311847,0.4298010817,0.1877041381,0.3531440298,0.3646516734,0.3441730242,0.9624667449,1.1825755191,0.1105630956,0.6438923534,0.6444504554,0.1034482759
2012,1365,0.9570042249,1.093175534,1.6684481475,1.4712414652,0.787826542,0.841824517,1.1426419266,0.8442435837,1.0158874522,1.0263297567,1.4298129902,1.3085673102,1.1839306326,0.408403151,0.4722912886,0.1461690776,0.2962468745,0.3552719842,0.3379989574,1.0729858253,1.1909334111,0.1356854001,0.6599408444,0.7079235605,0.2142857143
2012,1368,0.9322579865,0.9842603579,1.2285752483,1.0857476562,1.0403719382,1.0841384386,1.1842106369,1.0076667816,1.0832140448,1.2494501895,1.4153375403,1.650243581,0.969994529,0.4225732061,0.439844625,0.2020914535,0.3128819846,0.4081411902,0.3502582888,0.9178430194,1.0082542279,0.11869772,0.6906720252,0.5805836759,0.3461538462
2012,1374,0.9592921046,0.9901311963,1.4533891385,1.1814985774,1.7874838963,1.2435120339,0.8583984662,0.8784887721,1.0692473028,0.9504536502,1.4219371708,1.3327550426,1.0410422702,0.4585307918,0.4950296735,0.187461232,0.2377447595,0.3631787236,0.3469029378,1.0068012935,1.0552778309,0.144614136,0.6688525449,0.6643230635,0.3666666667
2012,1379,1.0571146666,1.1489609447,1.6055907784,1.2378569864,1.4456786494,1.2693996755,2.3340438426,0.9886039143,1.0485369522,0.7909734242,1.6309549152,0.8374887052,0.9574798582,0.517974183,0.464242869,0.1368216481,0.3665582712,0.4076635172,0.3543637414,1.1321177341,1.0563933624,0.1190011751,0.725533747,0.7315588382,0.7419354839
2012,1405,0.9902094039,0.9457894804,1.1219087238,0.8561700702,1.4475154025,1.354734774,0.9683524289,1.072445947,1.0039115336,1.0533586687,1.1841652175,1.079324493,0.9619047901,0.5306194554,0.508250083,0.181536483,0.316387435,0.3983500359,0.3717141463,1.0826793237,1.072212283,0.1418295434,0.6464841607,0.7261741519,0.5
2012,1410,0.8217294032,0.9235463738,1.5922254499,1.3268725417,1.0706976513,1.1119589149,0.8372552291,0.8844368222,1.0886583735,1.283250889,0.7653249065,0.7083714609,1.0960985937,0.3828431579,0.4780459612,0.2076216221,0.2415551547,0.3453825474,0.343242203,0.9610727089,1.1099116745,0.1435955278,0.6539186676,0.7179001538,0.25
2012,1426,1.1477340269,1.0165071784,1.3533318655,0.9007055053,1.910779929,1.5299422123,1.3034959402,1.1820446969,1.0082560828,0.9582912993,1.3306577668,1.8278558507,0.907494407,0.6071173194,0.5059449522,0.1914409107,0.3641785761,0.4832819866,0.3955662218,1.1125625985,0.9811386416,0.134460648,0.6913015268,0.7044080784,0.7419354839
2012,1453,0.9764172338,0.9910096748,1.1274076222,1.0682405245,1.128645893,1.1003626509,1.1499069999,1.0409562161,1.1230759879,1.2552169854,1.1052191899,1.8589580351,1.112616789,0.4630071825,0.4721747017,0.1910918132,0.3320188378,0.3369770071,0.3535931526,1.0136715622,1.0653664351,0.1369493755,0.6725879926,0.7030201803,0.4642857143
2012,1160,1.0324001442,0.9499852607,1.1163288523,0.9003250385,1.768453572,1.6386623332,1.3037583511,1.1572379055,1.1282793386,1.1234303268,1.2965464254,1.2377005125,0.9931972243,0.5480726283,0.4935341602,0.1688369801,0.2944330477,0.4408371669,0.3646350937,1.0656974208,1.0192263896,0.1317259245,0.7164472151,0.6855828563,0.65625
2012,1265,0.8510561914,0.9197076108,1.6085713064,1.1170742387,1.9240357605,1.8612173914,1.1583419306,1.0117147712,0.9536381464,1.1441547043,0.8673073753,1.8792477808,0.8647474533,0.4650351164,0.4772518221,0.1886804366,0.3081122775,0.4325601955,0.3645773228,1.0305633958,1.1004140114,0.1314322349,0.6776332342,0.7042681083,0.4375
2012,1377,0.9147908173,0.9454346888,1.2403119653,1.2456408918,1.1017551075,1.1330906869,0.9931933264,0.962208869,0.8392345565,1.2114139141,1.2009357236,1.7318207438,0.9779391258,0.4398755588,0.5050065877,0.1720995276,0.2479512787,0.3204991454,0.3426926445,1.049727358,1.144012702,0.1478205754,0.7004353351,0.6941734185,0.3076923077
2012,1389,0.9879318931,1.037414164,0.9668528,0.9843897197,0.6977941691,0.7615665381,0.9970060891,0.8422324852,1.088601675,1.1009366312,1.0506583487,1.2080466953,1.2875000682,0.3767128426,0.452650336,0.2075748251,0.2955260959,0.2991081386,0.3369252807,0.9293860645,1.1026709111,0.140720402,0.6318789782,0.6446874694,0.1612903226
2012,1398,0.9945336224,1.0095547762,0.9917943673,0.9504679514,1.4000901619,1.3442365821,1.2791022357,1.0474772449,1.1371462855,0.9884000776,1.4915833799,1.6493969255,0.9565639248,0.5163343448,0.496814704,0.1902913876,0.3269719954,0.4328565385,0.3766216083,1.0574724239,1.0583790338,0.134938028,0.6909147859,0.6850938159,0.6
2012,1422,0.9740517358,1.1139535538,1.185699236,1.1338448782,0.7758206285,0.821167518,1.3361732995,0.8780156423,1.0579160617,1.0195470557,1.1742189113,1.4260709343,1.2368121472,0.39660351,0.4609086186,0.1773594208,0.3431114866,0.3251207735,0.346093716,1.0141215935,1.1280384818,0.1191420067,0.6574907097,0.6845732155,0.3870967742
2012,1456,0.8459686592,0.9318350495,1.2911214288,1.2027873274,1.2305723656,0.9851142286,0.9326048486,0.9598163126,0.8739291433,1.4979644786,0.8277295664,1.0154457478,1.0782202583,0.3812307793,0.4730965698,0.1812530349,0.2505048101,0.339122629,0.335521243,0.9929984647,1.1605781493,0.1294784404,0.689303419,0.7118921148,0.1612903226
2012,1115,0.9223049634,0.97611522,0.762558572,0.8758246616,1.1234931747,1.0622179209,1.0392822059,0.9829533337,0.9089135314,1.0739326145,1.1281610486,1.7794858602,1.0331506528,0.4277109601,0.4583784677,0.1929126197,0.3143155498,0.4334568295,0.3594611764,0.9690237788,1.0993851096,0.1262749061,0.6524395855,0.6322806746,0.3333333333
2012,1141,1.0154378826,1.1148308286,1.0447141049,1.1296836359,0.7765355681,0.8097812102,1.1790085638,0.8545116359,0.8593376262,0.8836986024,1.6243316535,1.4776987593,1.1522941027,0.4038050534,0.4561837502,0.1613076944,0.3093847909,0.333991594,0.334776121,1.0036543945,1.0898070469,0.1179988469,0.6522543434,0.6325075381,0.3225806452
2012,1149,0.9972751695,1.070943647,1.5723381375,1.2133701392,1.2707761675,1.1791893676,1.3092394338,0.9538591603,1.2431967414,0.8675786333,2.0210735072,1.3307624862,1.0382904497,0.5051466394,0.5077635775,0.1596358698,0.32982261,0.3670862463,0.3640418574,1.1153617817,1.0823872802,0.1310741238,0.6931517408,0.6807415561,0.5714285714
2012,1351,0.9315129771,0.9004534801,1.0405751244,0.9165848268,1.3261585846,1.192699765,0.8364225914,1.0688531444,0.8984375982,1.2781476637,1.0547511554,2.3113241381,0.9507212837,0.4763938512,0.5231246047,0.1928522372,0.2803830507,0.4166808666,0.3760416413,1.0825002363,1.1330697975,0.1490334075,0.6551811243,0.7212322088,0.40625
2012,1119,0.9196129661,0.9766930108,1.3019249118,1.1272398578,1.7853251478,1.2099660387,0.8920554986,0.9246825583,1.0494872348,1.0306564881,1.0246276868,1.1494324742,1.0230669127,0.4473958715,0.4901716199,0.1979672354,0.2355715941,0.3772835672,0.3492673107,1.0031751014,1.0655952705,0.1430237581,0.6986277648,0.7293091653,0.3793103448
2012,1174,0.9897182996,0.9046021828,1.2292436706,1.0843140347,1.3543763639,1.24885045,0.8645511427,1.1012686132,1.0411317279,1.3073470845,1.082173927,1.785018993,0.9132665537,0.5312558557,0.4747795279,0.1622286533,0.2880925052,0.4339854266,0.3531852895,1.0655454643,1.0472226164,0.1068478747,0.6703791624,0.7280937288,0.5806451613
2012,1187,0.9913789418,1.0269425205,2.0722514567,1.5598614766,1.2789484407,1.2577985968,1.2139421996,0.9766682172,1.1068907732,1.019515947,1.3178885853,1.4938984709,1.0671670897,0.501041371,0.4988336817,0.1774080396,0.2928157785,0.3594393391,0.3563645391,1.0588765574,1.057849458,0.156865982,0.6817377468,0.6940617975,0.4074074074
2012,1252,0.9544344733,0.9930636148,1.2179843895,1.0189041934,1.1626932118,1.1565706837,1.03607708,0.9292149392,1.1184642315,1.0546742455,1.1213961122,0.9563607737,0.9647218929,0.4532335413,0.4947216547,0.1779282267,0.3103738934,0.3451826939,0.3562229013,1.0474603287,1.1017588058,0.1429196774,0.6510557603,0.6172018287,0.4
2012,1370,1.1239128887,1.1382638408,0.9718736895,1.1292466427,0.7957703467,0.758051225,1.3759056803,1.0661685122,1.1416870059,1.0783483751,1.1769909651,1.0197040828,1.370209147,0.4633973,0.4895633352,0.1707781348,0.3370833557,0.2693083565,0.3463327924,1.056650516,1.0718642322,0.1316903817,0.7028556782,0.6931655935,0.4
2012,1392,1.1350306922,1.1143318646,1.1100320901,1.0723500725,1.5710565986,1.4509637186,1.9062199032,1.1694609419,0.9375996977,0.9401614385,1.0095599046,0.9753572454,0.9485625174,0.549510841,0.4835414925,0.159509856,0.3886921339,0.3312031477,0.3607129599,1.111054964,1.0064960342,0.120768068,0.7389727812,0.7127084368,0.7
2012,1394,0.9251501558,1.0050924182,0.9343579206,1.0086696602,0.8452826384,0.9038471095,1.0554482427,0.9197295181,1.0763533627,1.2416092902,0.9196785489,1.3943719657,1.1298602123,0.3810105639,0.4436368746,0.1990375206,0.2926431194,0.3824014571,0.3431029725,0.9248313238,1.0697332368,0.1297874436,0.6723257855,0.5740099227,0.2
2012,1399,1.004158319,0.9722708944,1.0210810932,0.9201671692,1.3076514295,1.282077826,1.0844063217,1.1466071949,1.0603387169,1.0631594618,1.0735386435,1.203139685,0.9851978502,0.5029888025,0.5212142772,0.1913360078,0.3349413218,0.44411156,0.3899247112,1.0994335892,1.0943705186,0.1451382932,0.6816870796,0.7066423712,0.5666666667
2012,1412,0.9728584161,0.9471255721,1.4062502414,1.1110576593,1.4279469727,1.2921423467,1.2024182311,1.1872917644,1.1397230591,1.2956984151,0.7123693306,1.3727409611,0.9463077241,0.4950042262,0.4803682432,0.1956075746,0.3476419308,0.3761475678,0.3669997123,1.0194471061,1.0400172612,0.1345468026,0.6900353263,0.6787921434,0.4838709677
2012,1459,1.0658074864,1.046387219,2.0507552105,1.3136505433,1.092910476,1.0653510605,1.3222980815,1.0921802905,1.7171737627,1.1568097264,1.0407879772,1.3246744079,1.1547300446,0.4960398202,0.5012430871,0.1603416513,0.3170273195,0.2903395807,0.3475390487,1.0695899084,1.0587612682,0.1595373426,0.7266161255,0.6209703568,0.5666666667
2012,1123,1.0185963101,1.0144072479,1.0909767216,1.0768002078,1.5470832145,1.5599795652,1.3519354665,1.1080593941,1.2332163359,1.0070371758,1.3043346969,1.1278713738,0.9598118536,0.5304838378,0.4885569029,0.1803285515,0.3336875401,0.4083502753,0.3684949484,1.0574494436,1.0358103235,0.1535348296,0.6782812677,0.6879032163,0.4827586207
2012,1178,1.0659348831,1.0595865744,0.7928382276,0.8725599155,1.3308548222,1.2615748274,1.3166020378,1.0450849791,1.0381725438,0.8917562381,1.51063303,2.3020904226,1.0031939918,0.5385700738,0.4880705796,0.1634484356,0.3500666033,0.4487094552,0.3734100797,1.1165765718,1.0674011649,0.1385695276,0.6774974622,0.7420998739,0.6060606061
2012,1227,0.9010302685,1.0412447336,2.0681113283,1.4998385805,0.9526862167,0.8967227273,1.4353307554,0.9585459076,0.955452953,1.2970139735,0.7867554531,0.9027053637,1.1432001779,0.3850082608,0.460457736,0.1902657865,0.3380590032,0.3355904598,0.3496999107,0.998153082,1.123545002,0.1280230803,0.6890664296,0.6744287915,0.25
2012,1375,1.0222386397,0.9759985133,0.7995299405,0.7682710411,1.3838209894,1.351357646,1.3224121918,1.2534817265,0.9125230731,1.4318348661,0.6961359323,1.0915385661,0.9801742739,0.4816604611,0.4715285077,0.2005407006,0.4229207371,0.3890812611,0.3816929148,1.0485030627,1.0690555422,0.120579489,0.664509855,0.6955488505,0.5714285714
2012,1151,0.9487842408,0.9741063641,0.7799836717,0.8069123316,1.740640843,1.4908072602,1.1968785052,1.0589690996,0.9509519178,1.2349708417,0.8102211425,0.5845697865,0.9468127748,0.4539623955,0.4621020191,0.1691133039,0.3073868806,0.3789632918,0.3454410035,1.0279435562,1.0796837794,0.1411105134,0.7083012841,0.6795575982,0.275862069
2012,1255,0.8462004706,0.9989506863,0.9657043926,1.1061375107,0.9161296261,0.8312208333,1.1760632572,0.8353695488,0.8760914712,1.1775500783,0.8114149967,0.8824444444,1.0578089328,0.370798513,0.481226264,0.1570665432,0.2527213871,0.256744604,0.3208131094,1.0260345627,1.2402174662,0.148883649,0.6832778163,0.6885052764,0.2222222222
2012,1256,1.0351444816,1.0775173578,1.7842344574,1.551389448,0.8201165914,0.8444085769,1.1252805988,0.9173370686,1.267051596,0.9462453525,1.5490846569,1.6921511166,1.1783285434,0.4693886547,0.4883981895,0.1610880683,0.2963577598,0.3227799392,0.3433198357,1.0488470891,1.0733017089,0.136020384,0.6630722915,0.6392684966,0.5
2012,1290,1.0501864521,1.1140290758,1.6726642575,1.4147902201,1.1189346852,1.077577571,1.4983958612,0.9496407518,1.2983158592,0.9470354768,1.999575082,0.8699548007,1.2083884738,0.4883352386,0.4663542174,0.1728504755,0.3354942305,0.360345558,0.3509049857,1.0318261533,1.0380127794,0.1369751299,0.6904578341,0.6612685858,0.6363636364
2012,1294,1.0057806513,0.9445159877,0.8699404793,0.6984360091,1.080314669,1.0849093813,1.2819021827,1.2608910656,0.8195748558,1.4786914862,1.009935033,1.1491840302,1.0826865136,0.4626098784,0.5575727946,0.2126954731,0.3328900914,0.4521928477,0.4106099315,1.1110414041,1.1732316552,0.1364317639,0.7246936141,0.6843681657,0.3076923077
2012,1348,0.9157050267,1.0790754279,1.0144995889,1.0884085385,1.2923020414,1.2837964359,1.7626429667,0.947692726,0.7288845605,1.1734741429,1.1684325057,1.5671702149,0.984342845,0.4060836579,0.4453820657,0.1716859832,0.3876085886,0.3461030579,0.3505114985,1.0364524175,1.1457572108,0.1167767483,0.6881179929,0.694184989,0.2258064516
2012,1356,1.0249102953,1.1457094774,0.9459208734,1.2216327901,0.7584633538,0.8311784906,1.4820529739,0.8819305409,1.1297876621,0.9973184725,1.1965359922,1.7429357131,1.2410719376,0.3951170398,0.4540534199,0.1786734592,0.323282991,0.3680688594,0.3461566598,0.9951513504,1.1022366525,0.1302348359,0.689239198,0.6260149165,0.2666666667
2012,1380,1.0072848275,0.9168528299,1.4467689421,1.1363518174,1.0240468345,0.951289273,0.6320058215,1.0037693204,1.7383220419,1.1834484215,0.8566897009,1.5685343794,1.2030620989,0.4782987912,0.4576095649,0.1886101285,0.2318456138,0.3874212841,0.3346786734,0.9524408807,1.0216439882,0.124472432,0.6433646508,0.6833600666,0.5
2012,1131,1.0308572772,0.9952548685,1.1361968241,1.097258673,1.2522153538,1.2171235705,1.2300664565,1.0686319771,1.0191329302,1.1062130585,1.1127546632,1.7007604167,0.9830811683,0.4982339774,0.4836833529,0.1800289751,0.3212082482,0.3496193084,0.3551651308,1.0420043532,1.0361110503,0.1330728193,0.6791802631,0.6803534269,0.5
2012,1146,0.9200220142,1.0876784387,1.4054401528,1.2077551315,0.8271165859,0.8171431608,1.1392285326,0.792912157,0.8823216634,0.9912295495,1.1658927664,0.8765159144,1.2654084856,0.3496882088,0.453801362,0.1728240474,0.3197408581,0.3159501146,0.3360672454,0.9725901434,1.1486842638,0.1371381443,0.6293361668,0.5636097268,0.2307692308
2012,1162,1.0322833541,1.0285707167,2.0292075167,1.3279984692,1.3053771143,1.1149358409,1.3075456865,1.0938657035,1.1988635783,1.1601972788,1.3911702453,1.195843976,1.1071113953,0.5172690985,0.4977874751,0.1739721441,0.2810315932,0.3376978323,0.3494690195,1.0487629478,1.0438420682,0.1411698486,0.7415138758,0.740664835,0.4642857143
2012,1219,0.9675136973,0.9974535696,1.3051269437,1.1395597502,1.1277422431,1.0287418495,1.0797459555,1.0065083289,0.9661975731,1.2051537694,0.878297564,1.5696572652,1.0854146695,0.4674357457,0.5133101157,0.1661492152,0.3127906528,0.3816628414,0.3666689068,1.1196702554,1.1467548613,0.1363938031,0.6604296838,0.6843173784,0.3793103448
2012,1224,0.8948284312,1.022517502,1.1630304709,0.8644723735,0.8886554319,0.9283648717,1.3749335936,0.9712869443,0.7767742428,1.2529801424,1.1363473209,0.9089222381,1.2292958939,0.3211788003,0.4235042199,0.2139743676,0.3497843315,0.4684330051,0.3631170969,0.9384834754,1.0990948762,0.1010302881,0.6744188434,0.6748901573,0.3
2012,1225,1.0068421472,0.9153207782,1.2129130205,0.9243122424,1.5100667512,1.625759967,0.9311723698,1.2348747421,1.3185960691,1.3518355704,1.3707205866,2.0566427376,0.976936481,0.5463715956,0.5376110737,0.1801913521,0.3201892474,0.4240716342,0.3877408621,1.1200538167,1.0926951795,0.1639081751,0.6818376582,0.6737384841,0.5517241379
2012,1237,0.9736567124,1.0636587849,1.3975949173,1.278154005,1.0759737401,1.0451030784,1.24202878,0.9440835572,0.8384960956,0.9696268531,1.2628233222,1.6909476601,1.0020177629,0.4699148166,0.4935234621,0.1527195148,0.3370193782,0.3644252496,0.3576569267,1.1241063446,1.1575427781,0.1259697719,0.6559647609,0.7717229999,0.4
2012,1260,0.9017812047,0.9555586024,0.807275977,0.7687208829,1.2923152896,1.2623679724,1.3293637965,1.0028839198,1.1671029521,1.349685269,0.7183179292,0.5125008607,0.9781083777,0.424587003,0.4578113198,0.2056844184,0.3218194097,0.3876111475,0.3570511866,0.9743769578,1.0933865715,0.1453379367,0.6854269962,0.6828420443,0.2068965517
2012,1270,1.0299045611,1.0486058584,1.0365880247,1.0386276333,1.1512324182,1.0997322807,1.1942400608,0.9844456803,0.8658920956,0.9539735136,1.458594954,1.8992372791,1.1047457725,0.4657169894,0.4656301383,0.1564374513,0.3181681518,0.3546532073,0.3421930296,1.0415261874,1.0736910329,0.1153659459,0.6881148824,0.6865613704,0.4827586207
2012,1287,1.0330407245,1.0529559437,1.4218722045,0.9578404864,1.2468624078,1.1288783044,1.4633048492,1.0742688503,0.8413765834,1.0515652277,1.338089235,0.8222224224,1.1391262574,0.4781977558,0.5038883736,0.2117816293,0.3458639592,0.3886474438,0.3819706652,1.0528248154,1.0705662606,0.1377277227,0.6904723409,0.7459782558,0.5
2012,1359,0.9594802978,0.960929788,1.0882707067,1.1930971023,0.9935059257,1.0541037748,0.8328992359,0.9678959878,1.0301284727,1.178571598,1.2306554372,1.2611802747,1.1048224564,0.4486398937,0.5130485495,0.1771464559,0.2834773264,0.3089589806,0.3525453462,1.0592123592,1.1527109538,0.1552719303,0.6387273851,0.647436895,0.3214285714
