season,season_elo,team_id
1986,1598.737899675606,1173
1987,1544.9269172543507,1173
1988,1475.4714677372233,1173
1989,1441.0865855201193,1173
1990,1602.9415310142188,1173
1991,1540.3833119807814,1173
1992,1501.0967106838516,1173
1993,1382.1417849159754,1173
1994,1371.9553992444662,1173
1995,1344.407650938836,1173
1996,1432.6562276379216,1173
1997,1491.6806856139892,1173
1998,1624.2034345271218,1173
1999,1578.8149702235194,1173
2000,1670.572129427123,1173
2001,1726.603955393977,1173
2002,1776.470652255088,1173
2003,1838.300235936864,1173
2004,1814.9757682235531,1173
2005,1743.3028625726465,1173
2006,1641.9470986143476,1173
2007,1657.771484409247,1173
2008,1697.7838026807508,1173
2009,1733.905216973566,1173
2010,1754.8856179066006,1173
2011,1699.8794269918992,1173
2012,1699.4529795274907,1173
2013,1706.2059321223617,1173
2014,1742.5418091437166,1173
2015,1779.5119579229424,1173
2016,1796.5528034660995,1173
2017,1822.3721685886546,1173
2018,1657.2724473092323,1173
1985,1445.1110936435964,1174
1986,1389.4040302274886,1174
1987,1344.9001214742666,1174
1988,1430.118924746568,1174
1989,1422.470859756114,1174
1990,1446.4244050005614,1174
1991,1446.7661879232903,1174
1992,1581.8163087607395,1174
1993,1601.2954145418073,1174
1994,1491.5830916817872,1174
1995,1454.0491753495087,1174
1996,1463.5004763895636,1174
1997,1437.0042417191346,1174
1998,1491.2189683876052,1174
1999,1608.5697979745444,1174
2000,1601.6313819891745,1174
2001,1602.2040856382368,1174
2002,1548.2501355646482,1174
2003,1525.211487437206,1174
2004,1535.9508456296935,1174
2005,1426.9127377337259,1174
2006,1358.676536416224,1174
2007,1273.5079294250181,1174
2008,1387.5314128228745,1174
2009,1407.2699048027548,1174
2010,1322.8933987869834,1174
2011,1375.5186246236715,1174
2012,1475.757700123026,1174
2013,1519.492706941976,1174
2014,1613.2398545756378,1174
2015,1459.433682301752,1174
2016,1338.6064482028949,1174
2017,1328.0142699039159,1174
2018,1368.730614326904,1174
1985,1445.6560416150623,1175
1986,1378.7375190823025,1175
1987,1212.9177964673404,1175
1988,1121.6677433774025,1175
1989,1195.364257544078,1175
1990,1292.5368004131233,1175
1991,1382.79028529306,1175
1992,1325.225209451926,1175
1993,1293.3094236223567,1175
1994,1203.1720442271096,1175
1995,1147.2530121262942,1175
1996,1149.8921911503248,1175
1997,1140.8085363396606,1175
1998,1105.3325656819381,1175
1999,1079.6956499362086,1175
2000,1067.2860149420815,1175
2001,1173.4974143085715,1175
2002,1276.7820293368904,1175
2003,1308.547360846532,1175
2004,1325.0393158034135,1175
2005,1396.786306648649,1175
2006,1437.7470108660868,1175
2007,1452.539986691778,1175
2008,1381.6735860172785,1175
2009,1267.1469221755694,1175
2010,1290.729999558331,1175
2011,1224.5257304266888,1175
2012,1279.6023692402803,1175
2013,1270.6708464366352,1175
2014,1199.4645025364857,1175
2015,1282.945353978504,1175
2016,1154.2498668760472,1175
2017,1120.8308968629665,1175
2018,1017.8167572768218,1175
1999,1362.0743198823,1176
2000,1300.7253828414578,1176
2001,1319.8841900301627,1176
2002,1311.1756713216269,1176
2003,1424.087632307552,1176
2004,1446.4318103189837,1176
2005,1574.725467784356,1176
2006,1536.011282373814,1176
2007,1312.7523110087418,1176
2008,1341.925303340314,1176
2009,1405.0455901330047,1176
2010,1469.9922573156766,1176
2011,1446.0877292371142,1176
2012,1590.4841201147772,1176
2013,1682.4112297737674,1176
2014,1595.2955632505168,1176
2015,1506.9516991809933,1176
2016,1484.1116983962029,1176
2017,1489.618592420957,1176
2018,1482.5167958587915,1176
1985,1604.928035623743,1177
1986,1590.0466856947398,1177
1987,1769.5141788115802,1177
1988,1781.9368109863306,1177
1989,1747.519663066659,1177
1990,1666.5154129342495,1177
1991,1751.2652782726063,1177
1992,1734.4759937004048,1177
1993,1654.162057009351,1177
1994,1661.6375139265238,1177
1995,1711.1788413769364,1177
1996,1635.3193549579319,1177
1997,1467.4831713706228,1177
1998,1417.134896802407,1177
1999,1598.6267638891857,1177
2000,1714.9950411915506,1177
2001,1644.1024218965572,1177
2002,1546.7565557510131,1177
2003,1614.810806191726,1177
2004,1702.064645502059,1177
2005,1743.2209776224113,1177
2006,1702.8893063131873,1177
2007,1753.9866885935921,1177
2008,1675.9190625973395,1177
2009,1522.391212390945,1177
2010,1477.4382110484657,1177
2011,1433.7801979879046,1177
2012,1512.7678221380083,1177
2013,1500.322943881458,1177
2014,1507.093576580302,1177
2015,1534.3808761345726,1177
2016,1507.8346949732772,1177
2017,1454.5421110237683,1177
2018,1540.7560168645346,1177
1985,1522.27065608998,1178
1986,1483.70648107306,1178
1987,1362.6754932775177,1178
1988,1312.1205230471771,1178
1989,1309.4388707962648,1178
1990,1337.2648487536928,1178
1991,1362.2041531137172,1178
1992,1393.1259705525563,1178
1993,1491.9050073235078,1178
1994,1518.3526045803803,1178
1995,1524.3057885840267,1178
1996,1567.1415453176792,1178
1997,1573.1993853521224,1178
1998,1679.8924723798846,1178
1999,1742.6753523560144,1178
2000,1645.3588226444435,1178
2001,1658.2130273511916,1178
2002,1616.527618806981,1178
2003,1649.6113693704067,1178
2004,1652.6760316935106,1178
2005,1579.266396838205,1178
2006,1540.9944346481432,1178
2007,1501.0931937184637,1178
2008,1393.7692640047626,1178
2009,1345.5891581927858,1178
2010,1508.2302374983572,1178
2011,1557.6594291634412,1178
2012,1650.022632296445,1178
2013,1685.736042274982,1178
2014,1545.3332647662803,1178
2015,1507.0469204404328,1178
2016,1512.7232414813122,1178
2017,1375.6133785799789,1178
2018,1283.1703199344806,1178
1985,1455.3140446314871,1179
1986,1515.0430725215126,1179
1987,1521.0107313522094,1179
1988,1498.7313585058223,1179
1989,1478.6138979487475,1179
1990,1449.9863025018824,1179
1991,1365.0762422619441,1179
1992,1343.5997604480772,1179
1993,1426.5991055565325,1179
1994,1429.2318654825021,1179
1995,1453.5854626909806,1179
1996,1455.4396468810398,1179
1997,1353.4368006405628,1179
1998,1241.5569303524496,1179
1999,1317.4872897404018,1179
2000,1373.0220448275804,1179
2001,1446.1198097736794,1179
2002,1468.4280685197446,1179
2003,1409.0085364288684,1179
2004,1446.5110083710101,1179
2005,1471.48707767889,1179
2006,1466.911877480516,1179
2007,1553.141456188813,1179
2008,1771.8763121394834,1179
2009,1645.1940216560427,1179
2010,1589.056757494564,1179
2011,1531.9835067029994,1179
2012,1575.474166535203,1179
2013,1587.985683943062,1179
2014,1524.374503656415,1179
2015,1446.0743960358227,1179
2016,1379.5493831207568,1179
2017,1335.4482931882537,1179
2018,1458.1554532685532,1179
1985,1419.0342072506362,1180
1986,1502.248704384127,1180
1987,1465.0786396249207,1180
1988,1516.751484223812,1180
1989,1463.2385076706564,1180
1990,1441.1135882455692,1180
1991,1405.3108804191438,1180
1992,1444.637464871297,1180
1993,1528.0392188955818,1180
1994,1603.8247028970338,1180
1995,1628.9762652265445,1180
1996,1727.7701800874224,1180
1997,1724.3653340648686,1180
1998,1568.9324092866696,1180
1999,1583.2820549083872,1180
2000,1464.6868143714464,1180
2001,1480.9048549682345,1180
2002,1479.748926122945,1180
2003,1562.3686987039664,1180
2004,1603.9609981727883,1180
2005,1626.3597311261306,1180
2006,1586.4265508517435,1180
2007,1690.5464706712582,1180
2008,1471.178618439071,1180
2009,1516.3406247975738,1180
2010,1520.486045601102,1180
2011,1578.946813058062,1180
2012,1710.1072789857922,1180
2013,1580.8219486912512,1180
2014,1557.6374182656334,1180
2015,1452.9609659509777,1180
2016,1356.2839832347001,1180
2017,1332.1736033600519,1180
2018,1355.9364727081913,1180
1985,1646.9286454167157,1181
1986,1808.9610939326385,1181
1987,1794.438947899599,1181
1988,1863.2952321037114,1181
1989,1897.6686843023087,1181
1990,1882.6395462838645,1181
1991,1931.4085328599817,1181
1992,2025.5677715401334,1181
1993,2002.4307463096172,1181
1994,2005.2269674572335,1181
1995,1830.943170342005,1181
1996,1843.2157326945037,1181
1997,1914.7642145744974,1181
1998,2047.6983124409642,1181
1999,2173.852247020929,1181
2000,2168.831548642999,1181
2001,2184.450798825054,1181
2002,2199.6893907589347,1181
2003,2129.469422153499,1181
2004,2107.0798505526222,1181
2005,2096.1439472282327,1181
2006,2120.0439262882983,1181
2007,2011.1385740880576,1181
2008,2045.0600205974927,1181
2009,2041.9846502534444,1181
2010,2072.3894409708814,1181
2011,2092.656696635946,1181
2012,2058.107128610178,1181
2013,2050.363862025182,1181
2014,2026.6043760686719,1181
2015,2061.3383380000287,1181
2016,1997.0818665363636,1181
2017,2021.1976865674326,1181
2018,2036.023234225016,1181
1985,1398.9478313700906,1182
1986,1470.098076813558,1182
1987,1451.1075844601883,1182
1988,1422.5575659456806,1182
1989,1459.1834797938882,1182
1990,1409.1545496665613,1182
1991,1462.9525300065682,1182
1992,1505.0154051421143,1182
1993,1541.936659493764,1182
1994,1600.1026970835783,1182
1995,1540.4346848255968,1182
1996,1512.7274442287217,1182
1997,1505.0656919795392,1182
1998,1495.5605719856287,1182
1999,1396.4116320835503,1182
2000,1424.9048922496872,1182
2001,1414.9592832990093,1182
2002,1436.2522096656012,1182
2003,1406.6056598989164,1182
2004,1485.252041344239,1182
2005,1406.5764374084195,1182
2006,1286.6813765565846,1182
2007,1345.557637276289,1182
2008,1530.3902157755647,1182
2009,1643.5419333059485,1182
2010,1594.8376127432955,1182
2011,1670.8205689664544,1182
2012,1625.8183346822925,1182
2013,1471.878337376191,1182
2014,1513.8306641550926,1182
2015,1494.3777154174547,1182
2016,1514.9511986129237,1182
2017,1443.754380600196,1182
2018,1443.4075451570427,1182
1985,1566.5595338970895,1183
1986,1534.3185245285094,1183
1987,1390.566114170327,1183
1988,1467.894652928723,1183
1989,1473.4840513710687,1183
1990,1386.6537561360376,1183
1991,1482.3462152694192,1183
1992,1532.5089388616393,1183
1993,1426.0090935328576,1183
1994,1368.691673148569,1183
1995,1361.3917163965211,1183
1996,1311.1441232015482,1183
1997,1303.4309954125647,1183
1998,1378.8915313151022,1183
1999,1351.897586111851,1183
2000,1455.2352344635967,1183
2001,1538.4987890139973,1183
2002,1423.3064036021087,1183
2003,1433.2444689513409,1183
2004,1329.839145488163,1183
2005,1326.4463027903687,1183
2006,1245.6042907587491,1183
2007,1238.9613818824316,1183
2008,1218.9917277064726,1183
2009,1262.1512819269342,1183
2010,1383.1302752135543,1183
2011,1277.1838482973944,1183
2012,1258.0514725283344,1183
2013,1280.4256885171158,1183
2014,1276.3091711935238,1183
2015,1341.5107415816992,1183
2016,1326.7929666265943,1183
2017,1341.6378063058946,1183
2018,1315.3118597649393,1183
1985,1496.390542885141,1184
1986,1422.3498197620722,1184
1987,1520.8026927389924,1184
1988,1556.528729988,1184
1989,1363.2071678068169,1184
1990,1396.8216959481279,1184
1991,1484.3020102674132,1184
1992,1520.0800003399029,1184
1993,1534.8508165110004,1184
1994,1491.7626646649917,1184
1995,1402.5761852250257,1184
1996,1367.4617857429155,1184
1997,1278.8276438473542,1184
1998,1282.2968142545071,1184
1999,1158.3334327025982,1184
2000,1120.3955533265596,1184
2001,1116.4508002571008,1184
2002,1115.3622439074145,1184
2003,1187.196446664045,1184
2004,1301.7787956540226,1184
2005,1442.2203585085517,1184
2006,1373.7345173708495,1184
2007,1447.9006368383116,1184
2008,1373.2582645536552,1184
2009,1438.1878856627536,1184
2010,1448.9078106273714,1184
2011,1382.6345491223171,1184
2012,1321.805393403816,1184
2013,1481.5092312068023,1184
2014,1564.6251803347568,1184
2015,1592.5658805956136,1184
2016,1485.1684978950937,1184
2017,1369.7973932296338,1184
2018,1322.979768104034,1184
1985,1507.9220663189005,1185
1986,1437.0503812249378,1185
1987,1487.7089752989586,1185
1988,1594.7995817370208,1185
1989,1535.3849830348272,1185
1990,1540.76924596145,1185
1991,1680.6526586571363,1185
1992,1480.1225325749556,1185
1993,1476.8286035134845,1185
1994,1508.8477624429397,1185
1995,1574.3636867997254,1185
1996,1707.0853801411429,1185
1997,1674.1442916512983,1185
1998,1691.1190464805102,1185
1999,1496.7094821108135,1185
2000,1510.828618819809,1185
2001,1330.4923113427215,1185
2002,1252.5946660270886,1185
2003,1354.027613766959,1185
2004,1407.0925845066351,1185
2005,1385.4599237783896,1185
2006,1366.375780586808,1185
2007,1385.7888792525218,1185
2008,1430.3781491073973,1185
2009,1342.9077450814411,1185
2010,1418.5389016591528,1185
2011,1343.9869694667718,1185
2012,1369.3586813109528,1185
2013,1393.339985868041,1185
2014,1501.4908771602481,1185
2015,1527.8057726681163,1185
2016,1525.8971047841173,1185
2017,1526.433556598921,1185
2018,1579.3453948654587,1185
1985,1429.237204605261,1186
1986,1485.8380058066216,1186
1987,1290.3520459594629,1186
1988,1217.8153742915151,1186
1989,1240.5816937234206,1186
1990,1455.5458552916014,1186
1991,1400.9945875652925,1186
1992,1307.9596298904949,1186
1993,1241.1645616589676,1186
1994,1177.9698952998908,1186
1995,1212.2108409494845,1186
1996,1146.8765476652904,1186
1997,1198.9453806954857,1186
1998,1318.3352076471972,1186
1999,1315.3731012477028,1186
2000,1430.9428704063457,1186
2001,1502.3902059773507,1186
2002,1497.8937787986683,1186
2003,1524.7858279101874,1186
2004,1545.7637324334341,1186
2005,1406.3743825853612,1186
2006,1447.767025160888,1186
2007,1448.5828114988933,1186
2008,1394.4392670175462,1186
2009,1360.6727372351386,1186
2010,1311.2195722839333,1186
2011,1339.0863834979446,1186
2012,1399.3322468402437,1186
2013,1323.089976081241,1186
2014,1384.7941509091295,1186
2015,1519.2378452942637,1186
2016,1471.987492746522,1186
2017,1498.1741369874933,1186
2018,1510.04845269352,1186
1985,1360.0765064222253,1187
1986,1349.5269079348552,1187
1987,1386.114444686264,1187
1988,1333.4589788799808,1187
1989,1408.0645657852947,1187
1990,1409.3522989430403,1187
1991,1402.618286121131,1187
1992,1367.9729477260548,1187
1993,1413.7345416878784,1187
1994,1480.9717541334894,1187
1995,1507.0010247262578,1187
1996,1477.8560112268194,1187
1997,1528.8378839875022,1187
1998,1463.4868210935917,1187
1999,1483.6299680562256,1187
2000,1392.8302468860406,1187
2001,1422.9500653031212,1187
2002,1436.6606004880553,1187
2003,1457.7389906437857,1187
2004,1509.8540030049157,1187
2005,1462.0742321310713,1187
2006,1370.8542681468055,1187
2007,1260.2420117884487,1187
2008,1326.4848646767346,1187
2009,1373.2813346231605,1187
2010,1355.831473521759,1187
2011,1490.0004457968014,1187
2012,1510.1508552131138,1187
2013,1559.51547208275,1187
2014,1499.8156808270387,1187
2015,1497.9748781557635,1187
2016,1444.8512619740868,1187
2017,1483.2155396729818,1187
2018,1383.506919856814,1187
2009,1367.9289825402677,1188
2010,1243.0534245703163,1188
2011,1155.7381843539492,1188
2012,1185.7441424107517,1188
2013,1182.2470290203803,1188
2014,1220.6361013112803,1188
2015,1279.510943014838,1188
2016,1222.9511419858213,1188
2017,1192.261647588906,1188
2018,1198.859501542813,1188
2000,1411.6048082423524,1189
2001,1268.8430555670423,1189
2002,1271.9767697839668,1189
2003,1286.8492661774965,1189
2004,1311.0885957239536,1189
2005,1291.0235563024182,1189
2006,1371.8796790218228,1189
2007,1299.1790482029132,1189
2008,1363.9233496627708,1189
2009,1328.2872544128752,1189
2010,1299.496920718533,1189
2011,1346.4887957097071,1189
2012,1358.5869752371984,1189
2013,1439.185953193498,1189
2014,1462.8992492262573,1189
2015,1413.9740819911897,1189
2016,1435.2170006003332,1189
2017,1493.8666034588937,1189
2018,1408.0318220534577,1189
1985,1395.054029097785,1190
1986,1407.6113292671794,1190
1987,1301.3889405900154,1190
1988,1345.837809232593,1190
1989,1443.4663969161572,1190
1990,1618.9396586255566,1190
1991,1733.4216584163041,1190
1992,1746.6983813650088,1190
1993,1650.7248156106195,1190
1994,1584.5704436629212,1190
1995,1517.5803904030163,1190
1996,1371.118421015839,1190
1997,1258.9062909809757,1190
1998,1299.534149985071,1190
1999,1397.2896961214988,1190
2000,1401.957877152198,1190
2001,1454.4313744748158,1190
2002,1513.0319476325997,1190
2003,1536.5026367193643,1190
2004,1636.7781840071202,1190
2005,1450.6781832308675,1190
2006,1453.413197803324,1190
2007,1479.987412560419,1190
2008,1500.015879516694,1190
2009,1559.4121602769244,1190
2010,1525.1195584708573,1190
2011,1570.3196201340352,1190
2012,1521.4870674588176,1190
2013,1330.513016022821,1190
2014,1385.2758524567912,1190
2015,1389.1517728530891,1190
2016,1473.816040298995,1190
2017,1603.285263338162,1190
2018,1607.423883332661,1190
1985,1437.1096468586265,1191
1986,1374.5185201826778,1191
1987,1443.9479441247565,1191
1988,1570.8681833464118,1191
1989,1690.022953629371,1191
1990,1569.6283427618273,1191
1991,1489.2606446072534,1191
1992,1668.5933490360612,1191
1993,1724.8850096523645,1191
1994,1704.623250698455,1191
1995,1709.9742760339377,1191
1996,1624.8764198719102,1191
1997,1576.0914533476641,1191
1998,1542.6961419409681,1191
1999,1607.5687972434202,1191
2000,1569.9990101963479,1191
2001,1513.3848472712186,1191
2002,1404.1348276298393,1191
2003,1446.5841611982762,1191
2004,1404.1718577245076,1191
2005,1411.384523791032,1191
2006,1408.4523869729596,1191
2007,1506.71312657651,1191
2008,1453.360825312378,1191
2009,1566.1943620904415,1191
2010,1477.9918828342588,1191
2011,1529.3230050136826,1191
2012,1581.5804721587974,1191
2013,1627.4780686438737,1191
2014,1535.3622364904302,1191
2015,1583.6271989315937,1191
2016,1671.9205156113997,1191
2017,1570.474548851677,1191
2018,1553.0623528556368,1191
1985,1554.9274705036626,1192
1986,1596.5688892969886,1192
1987,1588.8709737300146,1192
1988,1609.751832759361,1192
1989,1557.436885979416,1192
1990,1498.4893092723025,1192
1991,1537.9972054211337,1192
1992,1427.5015548044512,1192
1993,1340.7297195494677,1192
1994,1346.0140570430444,1192
1995,1374.5577744421385,1192
1996,1258.2066138549342,1192
1997,1362.397123547306,1192
1998,1502.894033278808,1192
1999,1402.540420638581,1192
2000,1436.6012201845158,1192
2001,1372.815914096507,1192
2002,1192.015807644568,1192
2003,1264.4676209509307,1192
2004,1334.6171410166544,1192
2005,1410.7370304176438,1192
2006,1438.244087027359,1192
2007,1357.306385008092,1192
2008,1237.5774105937028,1192
2009,1152.7178248388484,1192
2010,1178.1501210718918,1192
2011,1104.1827709745378,1192
2012,1045.7097634405377,1192
2013,1047.6362877279412,1192
2014,1163.2403325774403,1192
2015,1152.5121439247937,1192
2016,1297.7778929197093,1192
2017,1280.2262208813,1192
2018,1295.576415763877,1192
1985,1435.7321436894172,1193
1986,1556.9183680508095,1193
1987,1523.6102949328647,1193
1988,1395.2100189787652,1193
1989,1323.6808088226874,1193
1990,1315.9100680869806,1193
1991,1309.819701562826,1193
1992,1352.55727103877,1193
1993,1407.4177223040867,1193
1994,1335.1069057072314,1193
1995,1356.7501746140679,1193
1996,1471.0179452582097,1193
1997,1430.1695504235563,1193
1998,1407.1046167037791,1193
1999,1406.6329142535424,1193
2000,1464.8472460232338,1193
2001,1444.0020718309795,1193
2002,1449.1546802223174,1193
2003,1511.713674169829,1193
2004,1570.0823197322172,1193
2005,1516.7762348202318,1193
2006,1399.4590350722938,1193
2007,1418.9721236749901,1193
2008,1415.0459948726896,1193
2009,1445.2871921952321,1193
2010,1547.5752774609794,1193
2011,1592.1441984306655,1193
2012,1612.7582291665449,1193
2013,1516.7638420334154,1193
2014,1363.376358955517,1193
2015,1297.461661120511,1193
2016,1417.194792152116,1193
2017,1429.6088047249402,1193
2018,1435.317525585841,1193
1994,1262.8704247218993,1194
1995,1212.5755148432545,1194
1996,1252.9810622000596,1194
1997,1335.7397950437926,1194
1998,1203.5201443348833,1194
1999,1146.5726683269015,1194
2000,1034.1045920701647,1194
2001,1074.1155143391486,1194
2002,1269.1975464352174,1194
2003,1216.9698986521273,1194
2004,1251.5282598969104,1194
2005,1308.420604236478,1194
2006,1370.4642069851013,1194
2007,1432.4755912469845,1194
2008,1415.3773981217576,1194
2009,1303.8562634540701,1194
2010,1393.8034398047528,1194
2011,1502.9753390321014,1194
2012,1434.1652580227264,1194
2013,1417.3787852553712,1194
2014,1402.5907794500195,1194
2015,1351.5031377124797,1194
2016,1319.1126278737709,1194
2017,1329.9047520979689,1194
2018,1328.6106948478684,1194
2008,1332.536514122472,1195
2009,1264.1520060781477,1195
2010,1208.0142776234588,1195
2011,1236.5895024019376,1195
2012,1327.747731340587,1195
2013,1484.6573435760738,1195
2014,1491.720999413429,1195
2015,1515.475329673034,1195
2016,1502.6108161905968,1195
2017,1547.9798038040299,1195
2018,1549.4239819773584,1195
1985,1551.8782368544257,1196
1986,1589.1809788320436,1196
1987,1683.3710401741616,1196
1988,1717.4962601845775,1196
1989,1702.4925496576286,1196
1990,1534.623483193474,1196
1991,1548.331906381038,1196
1992,1608.6197810813967,1196
1993,1654.1598710331625,1196
1994,1783.7158018020211,1196
1995,1792.8898447924887,1196
1996,1700.1847459966502,1196
1997,1633.0132204096988,1196
1998,1657.7303739666156,1196
1999,1777.606465052035,1196
2000,1885.0127400996362,1196
2001,1934.2848759464164,1196
2002,1942.2253075811204,1196
2003,1959.6235824912958,1196
2004,1922.8194907322857,1196
2005,1964.314270323747,1196
2006,1993.5028819883423,1196
2007,2016.4348191873382,1196
2008,1881.935085969606,1196
2009,1877.9375452554334,1196
2010,1836.437880253506,1196
2011,1909.8239514611523,1196
2012,1902.095442778184,1196
2013,1983.8517710459544,1196
2014,2068.364014763488,1196
2015,1895.6038175625408,1196
2016,1833.9479488678808,1196
2017,1944.4849045536616,1196
2018,1899.6784395279485,1196
1985,1454.0771869808284,1197
1986,1400.451626256784,1197
1987,1422.7654627009254,1197
1988,1464.3476736478492,1197
1989,1479.750012804589,1197
1990,1477.184136501194,1197
1991,1433.6939953104777,1197
1992,1427.020001833272,1197
1993,1305.2614707292028,1197
1994,1178.2464110406179,1197
1995,1108.0833599985654,1197
1996,1070.7851279249214,1197
1997,1115.1041356101048,1197
1998,1181.4760873712692,1197
1999,1223.2273196896197,1197
2000,1159.6357583603901,1197
2001,1077.0031751789013,1197
2002,1139.3764751191095,1197
2003,1269.3887274970666,1197
2004,1312.7249369015428,1197
2005,1277.8495621540928,1197
2006,1274.2414032774966,1197
2007,1329.2058203193862,1197
2008,1297.8800891362469,1197
2009,1205.6325077489043,1197
2010,1147.3113463151465,1197
2011,1127.035098863479,1197
2012,1106.7885637988672,1197
2013,1083.731646384683,1197
2014,1156.5943000016205,1197
2015,1037.947135628251,1197
2016,1002.7455352988221,1197
2017,1011.728040973294,1197
2018,1045.2164811865468,1197
1988,1373.79945083786,1198
1989,1305.247332025942,1198
1990,1201.9704392736771,1198
1991,1161.8155178198972,1198
1992,1177.073993631024,1198
1993,1297.8702391853872,1198
1994,1304.4830397450241,1198
1995,1304.9179941933912,1198
1996,1260.7242039132166,1198
1997,1408.457747922269,1198
1998,1528.2465807242122,1198
1999,1563.259732173035,1198
2000,1521.5457442910179,1198
2001,1414.7295302640132,1198
2002,1357.6974785873365,1198
2003,1345.133473834534,1198
2004,1258.796073991482,1198
2005,1337.8187995528215,1198
2006,1325.69421857374,1198
2007,1330.644478447776,1198
2008,1330.2209583621125,1198
2009,1350.5446357737678,1198
2010,1280.8023010212974,1198
2011,1294.5834175720688,1198
2012,1336.470690983685,1198
2013,1431.9834450673072,1198
2014,1439.5499818002222,1198
2015,1413.0997931759612,1198
2016,1400.0692864891548,1198
2017,1323.483788273923,1198
2018,1336.6167717020871,1198
1985,1509.1840043982563,1199
1986,1465.4246681607476,1199
1987,1568.755645976434,1199
1988,1643.9413316822115,1199
1989,1730.8100183468966,1199
1990,1654.864073070518,1199
1991,1700.4998867047502,1199
1992,1775.2885790498387,1199
1993,1827.6703698863637,1199
1994,1766.5120392571826,1199
1995,1702.5363397507226,1199
1996,1707.7871177219645,1199
1997,1750.2810816891022,1199
1998,1764.8632640454118,1199
1999,1712.7134010895634,1199
2000,1664.1402106310998,1199
2001,1606.3071112035043,1199
2002,1581.8497840848356,1199
2003,1642.7092450073417,1199
2004,1714.0520392397195,1199
2005,1644.7808595468912,1199
2006,1737.791827718414,1199
2007,1787.521171939845,1199
2008,1786.9321682971918,1199
2009,1844.8621835992965,1199
2010,1859.7978709228776,1199
2011,1861.7253074306557,1199
2012,1907.6217584849708,1199
2013,1765.8260964373,1199
2014,1799.3124501827133,1199
2015,1748.0696383942918,1199
2016,1767.7905898690733,1199
2017,1866.0930496525305,1199
2018,1857.4830269127058,1199
1985,1570.7150595003504,1200
1986,1512.482516237393,1200
1987,1498.3641451801311,1200
1988,1525.2288391279194,1200
1989,1500.190502977246,1200
1990,1569.4726509669104,1200
1991,1626.1673687120258,1200
1992,1598.891721176902,1200
1993,1472.6342377938208,1200
1994,1390.2886713261305,1200
1995,1329.8082891081494,1200
1996,1281.0636400303451,1200
1997,1274.8962558234025,1200
1998,1316.1433685012653,1200
1999,1419.98999113333,1200
2000,1506.6898046372746,1200
2001,1492.2433762737064,1200
2002,1447.4554123373402,1200
2003,1313.355387886028,1200
2004,1320.5114947154473,1200
2005,1458.1239137685307,1200
2006,1558.4094615853992,1200
2007,1596.4855124772212,1200
2008,1541.1758891328102,1200
2009,1323.3995907074946,1200
2010,1237.697643749988,1200
2011,1248.9859903549734,1200
2012,1307.8624087402925,1200
2013,1326.0831800214808,1200
2014,1345.5554870449296,1200
2015,1400.6821136380124,1200
2016,1504.4295050477515,1200
2017,1478.2946217432577,1200
2018,1400.8719118296258,1200
1985,1577.3591015136615,1201
1986,1509.7667256383331,1201
1987,1399.8392656645153,1201
1988,1392.265666241758,1201
1989,1473.336672288089,1201
1990,1464.3231329936636,1201
1991,1515.4935296392418,1201
1992,1493.38071061302,1201
1993,1452.220278556792,1201
1994,1592.1296724296328,1201
1995,1525.4579265651885,1201
1996,1587.642655034224,1201
1997,1628.2731110859925,1201
1998,1662.9092232746036,1201
1999,1671.8008252439165,1201
2000,1695.7774502128739,1201
2001,1755.3383205892592,1201
2002,1681.4594226048628,1201
2003,1684.5676687909288,1201
2004,1623.2835852746025,1201
2005,1579.4107863285205,1201
2006,1568.242136030901,1201
2007,1624.0977666283538,1201
2008,1542.2284901709545,1201
2009,1457.989593252054,1201
2010,1482.336056181377,1201
2011,1486.8148466654782,1201
2012,1478.5491478374474,1201
2013,1532.7946750619105,1201
2014,1586.5439798543357,1201
2015,1559.8464216263765,1201
2016,1661.2900741866295,1201
2017,1669.9047137980904,1201
2018,1698.5827322219336,1201
1985,1370.6816982631574,1202
1986,1346.4981697729625,1202
1987,1438.6008823394766,1202
1988,1467.948536187674,1202
1989,1452.6585880784821,1202
1990,1413.6074564398239,1202
1991,1525.930872526421,1202
1992,1543.9894319035322,1202
1993,1487.4242118690736,1202
1994,1406.125373760675,1202
1995,1374.5730556587223,1202
1996,1329.8377862418438,1202
1997,1297.9049454930835,1202
1998,1241.513523887203,1202
1999,1288.137586658055,1202
2000,1319.580248776417,1202
2001,1309.463881574864,1202
2002,1360.3190725423708,1202
2003,1370.693766661185,1202
2004,1420.26486420788,1202
2005,1435.4025835745563,1202
2006,1415.6430280210411,1202
2007,1419.022164839564,1202
2008,1311.4169502751058,1202
2009,1223.8698406135436,1202
2010,1285.2587430437984,1202
2011,1460.7558977268388,1202
2012,1418.0980741367196,1202
2013,1238.2861405571823,1202
2014,1198.708689145153,1202
2015,1205.0875879475705,1202
2016,1332.1064037930244,1202
2017,1439.8589196202004,1202
2018,1530.6356184227843,1202
1985,1516.5932606502777,1203
1986,1465.5147920653296,1203
1987,1415.5302141748919,1203
1988,1427.337193741443,1203
1989,1269.0491182738465,1203
1990,1365.055904526295,1203
1991,1528.556227397495,1203
1992,1543.3792166225078,1203
1993,1660.2583757833759,1203
1994,1694.105641330348,1203
1995,1670.3932224506216,1203
1996,1767.5378129737055,1203
1997,1752.9949654874704,1203
1998,1788.5135682589914,1203
1999,1782.2129617279747,1203
