Season,TeamID,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT
2006,1335,15,98,0.5894506884394126,0.5085164643261693,0.1776604801368963,0.31007434733855305,0.3582184190777884,0.3635693380940706,1.0834701448438961,0.942918714608951,0.15557117259569175,0.691950022656489,0.6575116591606772,0.7037037037037037
2006,1380,16,132,0.545294434824999,0.4796406285171062,0.2156486599308508,0.3725896008700581,0.3423027524937445,0.3716317494376285,0.9973342118747888,0.9809939032708374,0.12848723073763596,0.6561105704601216,0.6528253573325977,0.6129032258064516
2006,1272,1,4,0.6661981300855143,0.5106049873422771,0.1759304203767868,0.41263414236192175,0.4111149562886502,0.3924186719467894,1.1454636864139383,0.9316860839833042,0.14881669427811406,0.676329732820167,0.6862375775441433,0.9090909090909091
2006,1417,2,10,0.6323422399583304,0.5446875763708592,0.19778123406603065,0.3793389027442504,0.38350122248607726,0.400713302986613,1.1404716633736516,0.9771932636446176,0.1582029190247993,0.6987813286480715,0.6993938762811597,0.8181818181818182
2006,1211,3,9,0.5863967370700929,0.528051718601296,0.16290981811858699,0.37420613396762137,0.4515268146966146,0.39451839096818153,1.2043529929978063,1.088572166532592,0.1455601076895857,0.6578830939246342,0.7860402675395839,0.9
2006,1242,4,20,0.6710991473387289,0.5251762574158497,0.1891972736246496,0.3771749830012999,0.36433268571399274,0.38745472082986115,1.1140119488388436,0.9185827319261466,0.17713326358306708,0.6669686541051605,0.6511951435735119,0.7741935483870968
2006,1338,5,11,0.6334760245649697,0.5081992522096866,0.17407372638236412,0.38547225430720433,0.4104807155699975,0.38546469067640615,1.1333654381660752,0.980919963492501,0.16998766956658623,0.7226805629009884,0.6962921945270244,0.7741935483870968
2006,1231,6,34,0.5459843557610541,0.5413515061394332,0.19025803017688422,0.3090380902617679,0.32525623566157164,0.3747011634015836,1.0982446486956847,1.0207504338185962,0.15966922737868358,0.6965709791799927,0.6811241326407288,0.6206896551724138
2006,1266,7,31,0.5379139840976016,0.5279649597962118,0.18333291896912485,0.35072010702203454,0.30817372855483294,0.3733892943483978,1.122438967867249,1.0526865299803854,0.15852584699482625,0.6309309246872523,0.7194718577419061,0.6551724137931034
2006,1116,8,45,0.6224292874222643,0.5118880419980715,0.1647903382611115,0.3579040370559997,0.40089451650527713,0.37766778625149805,1.1341791916879937,0.990149910828366,0.16039105345571905,0.6424775389096021,0.6933321218852179,0.7096774193548387
2006,1137,9,42,0.6727364157009451,0.5365700774668342,0.19998532935389854,0.3163295016771613,0.43669954075202705,0.3933951947734446,1.096554448559224,0.9184635852311117,0.16731890528922871,0.7016282713334714,0.704671015816079,0.8620689655172413
2006,1104,10,57,0.5527858881048531,0.5062474329946935,0.17632437152441166,0.3744821128119262,0.40455006338487753,0.38215899814909715,1.1203168208172387,1.0802334907356366,0.13551208737510304,0.6673358909745077,0.717207030871517,0.5862068965517241
2006,1361,11,56,0.572339636543938,0.5272609413922714,0.18626502326145933,0.39226303850368954,0.4254574065830187,0.3997418510604641,1.1548309881283103,1.0392346008617266,0.1420554075167808,0.6461133997164275,0.7150484965353441,0.7333333333333333
2006,1245,12,48,0.5526999597242367,0.5063517246855721,0.17027231571000048,0.32588205067708104,0.4097023370841378,0.3717405294997658,1.1156708665515425,1.0106713996969885,0.144843763112252,0.7320345934855084,0.7271183191117309,0.75
2006,1133,13,33,0.578001067371878,0.4969952859411926,0.1855593876585722,0.3474605708615818,0.33408916775554837,0.3647934506267686,1.0693590244573707,0.9600545821287731,0.16556847880814116,0.6882959488390594,0.7080270151054465,0.6666666666666666
2006,1462,14,80,0.6057218258932381,0.5288347098436657,0.1728632383370163,0.334603189391117,0.42064388019885707,0.38476691342977226,1.143813001126972,1.009161039953177,0.17038807866720082,0.6690337782647142,0.7170978535841095,0.6774193548387096
2006,1125,15,115,0.5504401769095564,0.5799410320256555,0.19512363929905996,0.35348024493411767,0.3680318867307007,0.4066581546314558,1.176906317357549,1.0896003187975323,0.16764079210741253,0.6369635821863175,0.6979979468871045,0.6666666666666666
2006,1331,16,131,0.5993111150818335,0.5174251048720809,0.17661781791423561,0.38783691914022767,0.40719634752867834,0.38977133238473854,1.142617150432121,1.0385990177235134,0.1631585687095,0.6947838332974923,0.7140547710614895,0.6451612903225806
2006,1437,1,2,0.604983680859468,0.506133886081797,0.14050173723225784,0.36720279792175975,0.37654004173877376,0.3675005545859512,1.1892847117453778,1.0053011430805774,0.1358805401602399,0.6535823764749871,0.7551768606284568,0.8620689655172413
2006,1326,2,5,0.6000528485467025,0.5450005215381836,0.15826995724008774,0.31131791260011016,0.352521346310801,0.3727094823919375,1.1703782344097873,0.9964763630750577,0.1686075121640802,0.6697969877227405,0.7115400110802171,0.8333333333333334
2006,1196,3,15,0.6667987466123829,0.5755428247786777,0.18907208985911442,0.3445501556673885,0.42565129680482156,0.41024287803045073,1.1965681488138096,0.9790627897153785,0.17490847608751509,0.6682320319656789,0.7489931483742566,0.8181818181818182
2006,1130,4,22,0.6068746635549666,0.5453952230460523,0.1715387974609961,0.41103770230391895,0.45832966511107653,0.4119997788111152,1.201623563966666,1.0831305536283942,0.18560566524771802,0.6356057593915829,0.6630964227716403,0.78125
2006,1305,5,19,0.6111824961833334,0.501540971545017,0.1621207547533897,0.36720158180563195,0.3797544045886002,0.37155005435577065,1.1249148118157288,0.9807938570446375,0.16112375264273512,0.6752340121484429,0.713499313394793,0.8387096774193549
2006,1328,6,16,0.5935426955754064,0.5057491498762872,0.18410477969654918,0.43640758458637813,0.3578530557715987,0.38928533015766764,1.1368427655728386,1.0482115576603026,0.15758333976383074,0.7163531560678401,0.7241718364480202,0.7142857142857143
2006,1207,7,36,0.6010639950985205,0.5430958717287815,0.1673531430840816,0.35411645495199034,0.3411077906679089,0.3810660940531174,1.1662847691698384,1.0394375612515363,0.18087986194036196,0.6889326390188807,0.6849731629452991,0.7
2006,1112,8,23,0.5702550763921365,0.47833105682752874,0.16044744661320698,0.3595028760683933,0.33038531815766975,0.3529026573216425,1.0789593815077982,1.0094476659116751,0.14731203758834396,0.6415734792196299,0.699619501221549,0.6129032258064516
2006,1458,9,24,0.5561063369357171,0.48729458462818154,0.14736110076019598,0.3505674808424197,0.3885764758727854,0.3601580765907234,1.112609706791876,1.014396104905642,0.14297303209226409,0.6915743005260477,0.6533833268073885,0.6333333333333333
2006,1320,10,25,0.5921079325461989,0.5198439763521737,0.1754100103655879,0.276994609713314,0.3651547916371328,0.3619622338204992,1.0923732337787668,0.9826884122966546,0.15910214912046122,0.7241921318851307,0.7150695930063097,0.7
2006,1454,11,53,0.55960544274061,0.49228280791016255,0.1653910519477825,0.3894434166883233,0.3970598355613005,0.3757085448228704,1.1298474470293676,1.009272558272856,0.1304455930707358,0.708620115975823,0.6929348512567028,0.7142857142857143
2006,1285,12,61,0.5793735620723618,0.5616908802174883,0.17650507660350392,0.3393236256565004,0.37757435312418675,0.3933034993377994,1.175779713907156,1.0680931251694488,0.18007823660373015,0.6995137065262002,0.705269506631558,0.7777777777777778
2006,1334,13,88,0.6340647484111486,0.5475608881064007,0.16685569673177503,0.31733832371017223,0.3555958953862443,0.37754532847547506,1.164033494961783,1.0020231256355623,0.16942186772901324,0.690644907108612,0.7313442595346518,0.7586206896551724
2006,1375,14,66,0.5847529048667192,0.5329213819649555,0.1675530414600976,0.3243788582326912,0.3596423386266069,0.37387893559153584,1.1409540510099885,1.0128994612638993,0.1522173130522545,0.687048944139153,0.7093390289611063,0.7931034482758621
2006,1172,15,94,0.5454583244355178,0.5260216232780992,0.16469704478826308,0.3548932827472624,0.30153168958630844,0.3677913204957041,1.1607307812546952,1.0720263929913472,0.17982101343031612,0.7286905820316458,0.7686172969085616,0.6296296296296297
2006,1214,16,284,0.5359603091572207,0.4717551343703742,0.19596463380576237,0.36333023184741087,0.3921396070433554,0.3691801996255758,1.0106581075790202,0.9635046509928774,0.12879300364045573,0.7080590165338024,0.6156475106993385,0.5161290322580645
2006,1284,16,144,0.5532929568434632,0.5066785540258918,0.20148576185136935,0.2661741266448667,0.34351933578490923,0.3578055877699088,1.0076820518642373,0.991774318613894,0.16275025767065515,0.6536750665799457,0.6449315797968678,0.5625
2006,1163,1,3,0.6812031802049734,0.5129262470548933,0.16457339920679573,0.43995770598896644,0.4192310760079863,0.39719005122264767,1.1828757561963068,0.9576240064782067,0.15161599010671162,0.6779776178561716,0.6901347075381602,0.9
2006,1397,2,6,0.5494376025147545,0.5410108936606021,0.15278419874957117,0.3140848153137493,0.3467280321041659,0.3694265750300084,1.1696754625785695,1.0580841743340854,0.1687691368013558,0.6606064070899751,0.6965085162606925,0.75
2006,1314,3,12,0.6273769602868897,0.5434810804372584,0.19372813677685832,0.4155357135349188,0.42216248035653786,0.4122559811295825,1.1708954582188793,1.0091674752696322,0.17246588827721054,0.6814167410172065,0.6971987267030769,0.7586206896551724
2006,1228,4,14,0.6295507625843463,0.5232325624718083,0.16270627276104022,0.37418832612307223,0.32879951557819137,0.37412718574032655,1.1452626412067206,0.9566462498183473,0.16338534582084352,0.7106215997411046,0.624993660700051,0.8064516129032258
2006,1449,5,35,0.5996530845944089,0.5261366689701843,0.17176533604506494,0.42412439692188303,0.33498170437924735,0.3884681366406037,1.1814347941118075,0.9995656992300199,0.1560221194283249,0.6851145761805587,0.7536853539242524,0.8
2006,1277,6,18,0.5625989521600616,0.5303961037088544,0.1810193873451647,0.35862759408400774,0.382060482833764,0.38644787956169907,1.1524311755224745,1.0692800369191793,0.17302358873374468,0.7046289503521512,0.7735253780256043,0.65625
2006,1455,7,27,0.5747378912581188,0.5033370821424858,0.17138224376481764,0.35902687766494656,0.3649897521520621,0.37073423215399737,1.1181743676211044,1.0093522862951623,0.16469675307552373,0.7148294637477876,0.7408824711801923,0.7419354838709677
2006,1246,8,41,0.5544049732740819,0.5205836099253007,0.16972212111438714,0.3729458875459137,0.2981369137133525,0.3699736888149027,1.1255007548983293,1.0450514801682629,0.1522741325110709,0.6628014666701092,0.6522590338485357,0.6363636363636364
2006,1412,9,32,0.5737267832945833,0.5167717711853714,0.15931796718748875,0.2867538865039884,0.3890891783557844,0.3622523543251862,1.1030689020409772,0.9790235991570151,0.15832526817960363,0.5941112039514054,0.6570901164674432,0.7931034482758621
2006,1371,10,58,0.5035401497500062,0.4621754732233845,0.16932705836697043,0.3518457294419309,0.39017234107630694,0.3560969509309286,1.0598152186327687,1.0394484367881245,0.13502883133525245,0.6910408699187687,0.7351538639046508,0.6206896551724138
2006,1206,11,26,0.6335873277894302,0.5442337951868103,0.1787189384017599,0.31658586385782966,0.35433472465508664,0.3788406341449931,1.1229088259016242,0.9509768600473036,0.16798372695636793,0.6897531727555036,0.6744642928657985,0.7666666666666667
2006,1429,12,46,0.6007039883116023,0.563722398179175,0.17837867505588548,0.3178717499393601,0.32226919982961033,0.381998357997955,1.1627034286582902,1.0439568236477685,0.18459240922090794,0.668391229632801,0.7174359983364111,0.7333333333333333
2006,1102,13,50,0.6154126501114667,0.5805643328958442,0.1720445518704139,0.26112731787863513,0.3342777699986483,0.3776040002014654,1.1750543880292996,1.0068155543697286,0.18289126994665567,0.6376309810408475,0.7453847768711214,0.7857142857142857
2006,1293,14,65,0.6105768555960671,0.5171782661080905,0.15993346509106085,0.3730472187154836,0.3268429723444319,0.3704905623107629,1.1422700091074804,0.9873849382251756,0.16853770719375577,0.6797681635853302,0.6551925904600187,0.7931034482758621
2006,1457,15,73,0.6485912309354773,0.5163054650082914,0.1764355599623889,0.3761313755168938,0.39430807375889204,0.38500356216112647,1.1360819481488242,0.9577075672150996,0.16370160665374275,0.7013742378811912,0.6941019623069207,0.75
2006,1107,16,119,0.5422752171503119,0.5183831592921769,0.18781098048631278,0.34497386758679427,0.43739965154067184,0.38891073008690863,1.1121514793386666,1.0374976369625533,0.14169972829083516,0.6863054635416488,0.7167664434428835,0.6774193548387096
2007,1314,1,2,0.6808181151098914,0.5532987008758989,0.15949175199887797,0.3904333328947229,0.40404344359513117,0.39988560146829333,1.2201458912217134,0.9645951416841864,0.17525562217863874,0.7039798754792043,0.7094927396908219,0.8235294117647058
2007,1207,2,9,0.669010075259688,0.5738373876436599,0.19499712271924213,0.40255979345763726,0.3847300632075591,0.41650570390993585,1.2028644754585676,0.9962341094973729,0.1690534916596749,0.6679542580355637,0.7032547444779289,0.8125
2007,1450,3,25,0.6280220463590866,0.5225060157418631,0.14805160860765215,0.26024223135502667,0.3500831764183807,0.35057623118242054,1.1138636098638917,0.9900649656757678,0.16358201209648576,0.692266717074163,0.7116548060462524,0.78125
2007,1400,4,26,0.6135022235101656,0.5204513066738221,0.14416017472023016,0.3651344024761237,0.40468368768336016,0.37794999999731516,1.2026264400101871,1.0514320627104037,0.13971887352643808,0.6638737561233763,0.727397017274985,0.7272727272727273
2007,1425,5,47,0.6111644280945505,0.5349452045747458,0.18971454777761743,0.29683379616914446,0.40369746592783196,0.38132809789730643,1.0965046507902239,0.9974538552949677,0.141255407108333,0.6661079242633997,0.6925492585665061,0.6764705882352942
2007,1435,6,46,0.5468682952879172,0.5342451436947887,0.1582607081116971,0.2920546273542202,0.33248931597209214,0.36154755737249766,1.1442970786222153,1.0770721549176447,0.17272713889280594,0.6669868872253568,0.7380698267970237,0.6333333333333333
2007,1130,7,32,0.5578090771947678,0.5384446638381168,0.18197699529270195,0.36907891154836964,0.47440692689756636,0.4058489357027311,1.1739535035503577,1.099160545620037,0.15754038033215795,0.6271709717236181,0.7271577875278872,0.6451612903225806
2007,1266,8,22,0.5662892503603222,0.5009482106748453,0.17588700483446815,0.39418348604176867,0.41229770362598733,0.38503238823080693,1.117142633676878,1.001360816214694,0.1469288514840326,0.6474002176827267,0.6707151209187769,0.71875
2007,1277,9,24,0.6264150707965013,0.5247918611198628,0.20875391100497886,0.401676658397073,0.41948902712394,0.4053639079471954,1.1140640458710436,0.9709736143710643,0.17840263083457578,0.7067632682484595,0.6955736964006755,0.6666666666666666
2007,1403,10,53,0.5351580306726167,0.5112657746886715,0.15645764726835829,0.27914547067861495,0.4159664545732927,0.36184478401427517,1.1141836697791558,1.0755701741069994,0.14858912283782794,0.6495969446701569,0.7383234123477694,0.6363636363636364
2007,1203,11,71,0.5922590162184055,0.5135203044410155,0.1747721645007056,0.3620231193901462,0.34109710671538707,0.3726703527869199,1.1161852154033425,1.0104593925412242,0.15734635650831452,0.6484882303445847,0.7260922316417673,0.7419354838709677
2007,1116,12,35,0.5878862474381363,0.5217989326349166,0.1942121035378197,0.3550464403513016,0.39319054468904,0.38726046871203784,1.1025598242632695,1.0158624205444062,0.1598846171097038,0.6712961857175965,0.69870775844814,0.6176470588235294
2007,1308,13,69,0.5703875359077772,0.5342300180485094,0.19967539752495528,0.3872311520568789,0.5462120292369076,0.4229888913975545,1.1293417752386856,1.0493543521562545,0.13772898871172223,0.6728174420793517,0.6538581866848446,0.75
2007,1331,14,90,0.6117567874679879,0.5330118281930477,0.19625560162900496,0.3499588214545696,0.492693699623626,0.4061644509189282,1.117280535046628,1.0183962213950817,0.14816952610581668,0.6936106064452452,0.7100688319340267,0.6875
2007,1125,15,116,0.5793401942214801,0.5557140761825963,0.2027772363251999,0.3347747798580203,0.33389026656544224,0.39001843551075893,1.1209569977352758,0.9900665789364089,0.16623822888782838,0.6693557838829933,0.6893807957623466,0.7096774193548387
2007,1184,16,126,0.5246113982524528,0.5461391706551196,0.19241562374970447,0.28125429599534735,0.30344231034259783,0.3683267799499331,1.0910002069826965,1.0591935100329577,0.16799530277123154,0.64761685411741,0.6594803234609935,0.6333333333333333
2007,1326,1,1,0.6589946777431496,0.5390571284862687,0.15306709258395385,0.34410600708202616,0.3671323737424916,0.3777806820182749,1.1834997321346552,0.9672346828952807,0.16885774888311478,0.6790998020870481,0.7024698041589258,0.9090909090909091
2007,1272,2,8,0.6888266002859748,0.5282256487776954,0.15890152925852497,0.40015908537012823,0.43870436176308686,0.39685311316419813,1.1749048202977836,0.918981186063164,0.1470563730571481,0.6814606902729312,0.6151572931279891,0.9090909090909091
2007,1401,3,17,0.7192109747766825,0.5598335262560196,0.16582551737453755,0.3321335639531081,0.41295566364041114,0.39375985218272563,1.203938207393069,0.9389294158707123,0.18706390266673492,0.7043348602195102,0.7179941288286311,0.8064516129032258
2007,1438,4,55,0.5454662177104757,0.5055975109439672,0.16431904399926814,0.3717335672271191,0.4286832987381815,0.38196797363355506,1.1453141868385677,1.0698065119448248,0.1331685844992595,0.6751556997230294,0.7345889170514321,0.6551724137931034
2007,1397,5,12,0.5164382716468289,0.5178741720110867,0.16776985572691472,0.3439338229051621,0.3832936092543231,0.3753729387053443,1.1234605547002605,1.0528237115951162,0.14766418866752803,0.6464514280958886,0.6397119250262673,0.6875
2007,1257,6,37,0.5959184929856377,0.49948164943694606,0.16150694756790301,0.3719320546233218,0.36293487327135865,0.3689960385821223,1.1269834409885966,1.0011241953179897,0.1568464619542309,0.6589311913481645,0.6815433509663936,0.7096774193548387
2007,1305,7,23,0.6148863693063523,0.5539477514548579,0.16513255020439493,0.3605164890716712,0.3379162423742567,0.3856529723035146,1.1998289816309975,1.0384872817245858,0.1726600769040705,0.6985261901127516,0.7554408060606368,0.8709677419354839
2007,1140,8,18,0.5860248533298839,0.5577479804566301,0.16823000565294965,0.3555029208067502,0.3573508232346613,0.38985990124243863,1.1767736690321546,1.0583956630223108,0.1643303761412494,0.7154572979350308,0.6635602509025764,0.75
2007,1462,9,33,0.6327902332857721,0.5590923255099993,0.16857969363894182,0.34807514245284843,0.49790276370612807,0.4100822966602241,1.2128934626185819,1.0305615299674247,0.1641368485457134,0.6770958355592877,0.7367202325561658,0.75
2007,1166,10,20,0.6137805770250231,0.5169807018013287,0.17858783145168888,0.3315966953467334,0.4490148554923454,0.38511080597665226,1.1265905681482757,1.0142555410076421,0.1554707812170302,0.7066712395918844,0.7488769927921038,0.6875
2007,1390,11,63,0.5439151621358931,0.500147577462724,0.18416265555848443,0.3658573369986984,0.3640805278656991,0.37388324145430524,1.0856391728681216,1.0416993339774416,0.15631673281543013,0.7019573532516867,0.6879496201911508,0.6
2007,1253,12,79,0.5311355329948476,0.527446845004967,0.16056002790402704,0.3387141387379504,0.3615879127877131,0.37309975964374065,1.1606467380439458,1.0619680513837055,0.14303915447093962,0.6675062754468505,0.6973638562654733,0.7666666666666667
2007,1107,13,78,0.5554089130221489,0.5229316259735158,0.17935181407091877,0.3413229437926895,0.35026431643418754,0.3748148401308021,1.114254304066811,1.0495290537406397,0.14942099400993814,0.7087793847844706,0.7004025872621704,0.71875
2007,1335,14,88,0.6102107321321597,0.5441867150921034,0.17720911139848644,0.3298140750660172,0.4027161914286621,0.3883472076139657,1.1388701190535053,1.0296532704492782,0.1789216959754578,0.669427171551329,0.67029184601283,0.7241379310344828
2007,1317,15,137,0.5530118880772069,0.5172775440089081,0.1817104933304221,0.3683490121875106,0.4142394208247634,0.38814435649738543,1.108844704362626,1.0505100398584355,0.12617035573053162,0.689331970859754,0.6528383476136346,0.6666666666666666
2007,1148,16,147,0.5331359539646174,0.50962281810223,0.18452185074641309,0.3525601898326072,0.3910141762339447,0.3791437543291085,1.1086353110398195,1.050747034919866,0.1404704166515888,0.6737638780424178,0.72944997537292,0.6666666666666666
2007,1196,1,6,0.6948871243825624,0.5931416637560649,0.1791039868088694,0.3690192695650237,0.4162311124984075,0.4182711829924092,1.238102500635414,0.9619720074723266,0.1660965614906192,0.7077177958431649,0.6782580141398791,0.8529411764705882
2007,1458,2,4,0.6775523624240113,0.5200283716012285,0.1544995464728815,0.3604656548279615,0.45056498094508457,0.3863141133660667,1.164337997090967,0.9516119950646129,0.15522469461268223,0.7138484468910586,0.667970356642765,0.8529411764705882
2007,1332,3,21,0.59875633699578,0.5337650648284473,0.15821228072482774,0.35155749290255944,0.33795723604308037,0.37406418009955966,1.1798799536937987,1.0248257588474625,0.15050697514025346,0.6875591898653138,0.7466806559875797,0.7878787878787878
2007,1268,4,16,0.6378505315498018,0.5294856429388194,0.18374031631922205,0.3589571392720256,0.4017186178142243,0.389778556781872,1.1334442928708421,0.9632999608489552,0.16695095205472643,0.6300412579175754,0.7044438502514372,0.75
2007,1139,5,27,0.6585034816383286,0.5303159470428995,0.13597291620527413,0.2968180737340328,0.42662009266018874,0.36947623651431327,1.2090745202767348,0.9979816920234419,0.15142305442886123,0.686705727306444,0.7483817933654816,0.8064516129032258
2007,1323,6,31,0.6272437859981272,0.5393542458261186,0.15818653566915308,0.3625178351960189,0.41562975917005324,0.3901363631624475,1.2142484091077446,1.013819998658539,0.1735252614135544,0.6873722278039142,0.7407701233997293,0.7741935483870968
2007,1424,7,10,0.5919814805560536,0.5136772256345995,0.14348765541832995,0.3399491420944967,0.33863815459882046,0.36012835571714474,1.1603942020227604,1.0337383766870865,0.15511533159321142,0.6562115823101703,0.7208562167608464,0.8181818181818182
2007,1112,8,14,0.5841693140938699,0.5307726416095898,0.16757036235151906,0.3807491014854291,0.4270818704464684,0.3944137480957718,1.1829277851269104,1.0908111292402705,0.16497721055829254,0.6881169912267062,0.7442885637119805,0.6666666666666666
2007,1345,9,42,0.567649647438272,0.5266478026064336,0.1861337739958741,0.35053112258721375,0.3901497484074576,0.38582125132010336,1.1055897104869308,1.0022486748177903,0.15128801704553807,0.6652224249908332,0.6921945363901365,0.65625
2007,1210,10,52,0.5867807459854657,0.5470405346784069,0.18748737615399666,0.40281193792740305,0.36026247025627683,0.400289816033784,1.1675999728344288,1.0305762660067008,0.15286575880842168,0.6814158217670101,0.6677791087243935,0.6451612903225806
2007,1457,11,70,0.6441485050583752,0.5501812262680515,0.16890348239929998,0.3507411340584877,0.35791829375302503,0.386134331981697,1.1636085834242473,0.9880546617304788,0.17343440555159506,0.7207668153166245,0.6109153551261846,0.8571428571428571
2007,1330,12,40,0.6104935946045009,0.5028969754902919,0.16215769124778703,0.3542730173658853,0.37787969895395396,0.3692347713243337,1.1240098727656735,0.9944615260302223,0.16170603297653446,0.7029195723223407,0.7226541330775162,0.75
2007,1172,13,48,0.5994328642505224,0.5268083199941973,0.16994143831994038,0.35069896003856177,0.3396837598443786,0.3743010435620331,1.1551121333526577,0.9922077940582618,0.1523120553012246,0.7347567084390316,0.7704511910351819,0.8709677419354839
2007,1275,14,92,0.5484758461514111,0.5140518438988899,0.19639866879103193,0.2819659163866872,0.3245436988053573,0.359795142855455,1.047850623751978,1.0108629293332816,0.15882614585639182,0.687299928065214,0.6914605284510176,0.5625
2007,1394,15,81,0.6235945030302584,0.5800605483082324,0.20325198875290806,0.37693897790697806,0.49657461623844135,0.43271120452868184,1.1951259744849907,1.0601884253863056,0.18208625194394568,0.6952613824464091,0.7227336635899273,0.8
2007,1238,16,168,0.5056043821345162,0.46937474553314473,0.1804218576602501,0.3508444989806265,0.37087638718619775,0.35865572050237543,1.0385161657465092,1.0491954723300574,0.13662239730552464,0.6256630693767358,0.699794943417967,0.6060606060606061
2007,1242,1,11,0.710654370912021,0.5404282291171005,0.1693561111860256,0.375826237774449,0.3681150123998449,0.38889281885821314,1.1720509266760883,0.9101395852082028,0.16708847929983617,0.7041224583898011,0.6651820725149215,0.8823529411764706
2007,1417,2,3,0.6066312160170132,0.5429591438604743,0.1613835704195461,0.34391383022606425,0.3296715390459674,0.37576304705118424,1.159750562951334,0.9789304150876624,0.1593913140766092,0.7072918057222791,0.6538069546037737,0.8333333333333334
2007,1338,3,5,0.5999877838161163,0.5301131330183788,0.15561651747738214,0.3733112041034708,0.3703477596068875,0.3811637873384244,1.1722299589544904,1.028177392166957,0.18668256352142518,0.6863666575061601,0.6640086284118529,0.7941176470588235
2007,1356,4,7,0.558742025466716,0.5261840386504153,0.20049629580433564,0.3125217296825325,0.4643200504181927,0.3927500429104855,1.0933237507149007,0.9902844017773462,0.14035272303407426,0.7124282616364357,0.6903464088427076,0.8125
2007,1439,5,34,0.613417189174616,0.5183685374530909,0.14353697252163236,0.3315399994543199,0.4050444627264517,0.37029632741147617,1.1434074131079714,1.035733788550926,0.14644273816426898,0.6655889623153273,0.6611625606793252,0.6451612903225806
2007,1181,6,15,0.6318953585998873,0.5303532388899682,0.19824633770073433,0.3640922904582632,0.4147734463931937,0.39673735503180263,1.104293022290388,0.9625581807710653,0.1449982658794424,0.7034477401449492,0.6893230558520814,0.6875
2007,1231,7,28,0.5733250727474093,0.5225379199331399,0.16366480946286738,0.3596986113083105,0.3533018599327462,0.37486637159054687,1.158211011530577,1.0173665701630117,0.14872557796347735,0.6762945999552503,0.7126856043694696,0.6666666666666666
2007,1246,8,13,0.6040164772031313,0.5437502990425338,0.18721010724966303,0.34243795653302733,0.36408930258934297,0.38740363312443626,1.1284107579658862,1.0323703258193082,0.16752737104409093,0.6722986744151492,0.7041325822704962,0.65625
2007,1437,9,19,0.5898484822638035,0.488806750573165,0.17289304721828042,0.3879923203736371,0.42505106770943124,0.3801020862649782,1.1358912563560901,1.0215014462453136,0.13665151630995984,0.6788732944539508,0.7795090964518838,0.6774193548387096
2007,1211,10,61,0.6225004413240747,0.5498148448395689,0.17450136774429034,0.3267650377969259,0.3990975810019671,0.38876892458158036,1.1687420258404182,1.035239710420148,0.15160187251067525,0.6985010861716234,0.7522587165407214,0.696969696969697
2007,1433,11,44,0.59061089519177,0.526465419311864,0.14775851362611267,0.35720248718947656,0.42921199366537366,0.3833480926189751,1.1914822403610255,1.031579816648072,0.14779980184589486,0.6931019425625548,0.7186825909362178,0.8181818181818182
2007,1228,12,29,0.5966583953463807,0.4970305652642979,0.18401032138585877,0.37570719809772307,0.3802731418595068,0.3769972173506544,1.0765593077753042,0.9561416459348708,0.15562712157539588,0.7044392326349459,0.6301459008291793,0.6764705882352942
2007,1221,13,60,0.6067287462297557,0.49913212612792685,0.20529721504721235,0.3721882427173493,0.4025788837795995,0.3858016353233837,1.0692450749642668,0.9557790548921016,0.15529010985237068,0.6987364173990253,0.7421490168686659,0.7575757575757576
2007,1460,14,72,0.5240975764212581,0.49853898583278916,0.1688327088384252,0.31229568866244384,0.3400158206892111,0.3550852823785924,1.082873563305155,1.0332137836191728,0.1426388596317993,0.6824653207574422,0.7290677002876229,0.71875
2007,1451,15,143,0.5200471139857408,0.543409234365444,0.20576336215136085,0.31953929187797536,0.5321886687609814,0.41254069297376006,1.0994987623680554,1.0897133021573417,0.14902703514523563,0.6623330603121461,0.6561887225703475,0.6071428571428571
2007,1197,16,171,0.512779920852241,0.5049788778723175,0.2160517664962051,0.38172528289609803,0.4672626959552836,0.4024389537454905,1.0569663433377328,1.078513499565465,0.14093268080357213,0.6602243771490528,0.6667976490982538,0.5806451612903226
2007,1310,16,136,0.5087202305125093,0.494720685785822,0.16019907741161976,0.384447543904503,0.39143206116499396,0.37354236162288346,1.1357967379863658,1.1034478116331592,0.13881962107712795,0.685757087738377,0.7373426215861391,0.6666666666666666
2008,1314,1,2,0.6455720273691036,0.5277215677701083,0.1586666597987333,0.42242053936669166,0.40123157333178633,0.3954241359308329,1.2112682469738774,0.9964198893867927,0.15213463115074663,0.7130147059554449,0.7495357434872307,0.9411764705882353
2008,1397,2,1,0.5875440199060025,0.528448258031209,0.14744060459859323,0.36275564874165345,0.3741681346968868,0.3769158043149957,1.1863160392976477,1.024385190880784,0.16747619013273385,0.6578077989878675,0.6559365282458178,0.875
2008,1257,3,13,0.6357002328855473,0.521347264004028,0.1700987210286724,0.3272869022736329,0.373924626561752,0.3726096602977687,1.1169741407125067,0.9541325003187637,0.15635460421999747,0.6988696868256246,0.647695127590109,0.75
