Season,TeamID,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,Seed,Elo
2006,1107,23.1935483871,51.8709677419,7.064516129,18.5161290323,15.4193548387,21.7419354839,11,22.9677419355,12.6129032258,14.1612903226,6.3870967742,2.5806451613,19.0967741935,0.5422752172,0.5183831593,0.1878109805,0.3449738676,0.4373996515,0.3889107301,1.1121514793,1.037497637,0.1416997283,0.6863054635,0.7167664434,0.6774193548,16,1415.82304325
2006,1277,26.125,54.71875,5.84375,15.78125,15.84375,20.53125,11.0625,24.78125,16.59375,14.09375,6.28125,2.96875,18.09375,0.5625989522,0.5303961037,0.1810193873,0.3586275941,0.3820604828,0.3864478796,1.1524311755,1.0692800369,0.1730235887,0.7046289504,0.773525378,0.65625,6,1882.682805
2006,1320,22.9,50.4333333333,6.7,19.2666666667,12.9333333333,17.9666666667,8.5,24.7,13.6,12.4333333333,5.2333333333,3.4333333333,14.2333333333,0.5921079325,0.5198439764,0.1754100104,0.2769946097,0.3651547916,0.3619622338,1.0923732338,0.9826884123,0.1591021491,0.7241921319,0.715069593,0.7,10,1702.0315494
2006,1412,26.2068965517,58.1724137931,7.1034482759,20.5862068966,14.4137931034,22.2068965517,10.6551724138,20.2068965517,15.275862069,12.8620689655,11.1034482759,3.5517241379,18.2068965517,0.5737267833,0.5167717712,0.1593179672,0.2867538865,0.3890891784,0.3622523543,1.103068902,0.9790235992,0.1583252682,0.594111204,0.6570901165,0.7931034483,9,1800.57877751
2006,1331,25.935483871,57.2258064516,6.5483870968,17,15.9032258065,22.3548387097,13.4838709677,23.9032258065,15.8387096774,14.4193548387,6.6451612903,4.1290322581,17.6129032258,0.5993111151,0.5174251049,0.1766178179,0.3878369191,0.4071963475,0.3897713324,1.1426171504,1.0385990177,0.1631585687,0.6947838333,0.7140547711,0.6451612903,16,1629.34845603
2006,1143,23.2333333333,51.7,5.4666666667,14.5333333333,17.2666666667,23.5333333333,9.7333333333,22.8,13.1,12.3666666667,5.1666666667,2.7333333333,16.6666666667,0.5563451799,0.5032989976,0.166282323,0.3130958044,0.4633182623,0.37500708,1.1088861801,1.0435606695,0.1475538417,0.7034698054,0.7204287513,0.6666666667,7,1738.550231
2006,1293,25.9310344828,57.4482758621,7.4137931034,20.7931034483,11.8275862069,18.1724137931,12.9655172414,23.8965517241,16,12.4482758621,7.8965517241,4.8275862069,18.4482758621,0.6105768556,0.5171782661,0.1599334651,0.3730472187,0.3268429723,0.3704905623,1.1422700091,0.9873849382,0.1685377072,0.6797681636,0.6551925905,0.7931034483,14,1652.49216632
2006,1234,23.1212121212,53.6363636364,5.6060606061,16.7272727273,14.5454545455,20.6060606061,11,26.8484848485,14.9090909091,14.7575757576,6.696969697,4.9090909091,15.1212121212,0.6258539352,0.4865867274,0.1910644126,0.3159743115,0.3963952998,0.3650549514,1.0390877811,0.9224919298,0.1596556375,0.7073363968,0.7019784334,0.7575757576,3,1867.57930258
2006,1172,26.7407407407,59.4814814815,8.6296296296,23.8518518519,13.4814814815,17.5555555556,12.2592592593,26.2592592593,17.6666666667,13.2962962963,4.4814814815,1.5555555556,18.3333333333,0.5454583244,0.5260216233,0.1646970448,0.3548932827,0.3015316896,0.3677913205,1.1607307813,1.072026393,0.1798210134,0.728690582,0.7686172969,0.6296296296,15,1604.1303344
2006,1245,24.5,55.1875,6.9375,19.59375,16.125,22.375,11.0625,22.375,13.4375,13.25,7.71875,2.3125,20.09375,0.5526999597,0.5063517247,0.1702723157,0.3258820507,0.4097023371,0.3717405295,1.1156708666,1.0106713997,0.1448437631,0.7320345935,0.7271183191,0.75,12,1735.19674094
2006,1335,24.7037037037,55,6.5925925926,20.7037037037,13,19.2222222222,10.5185185185,21.7407407407,14.4074074074,13.5925925926,10.037037037,2.7037037037,17.962962963,0.5894506884,0.5085164643,0.1776604801,0.3100743473,0.3582184191,0.3635693381,1.0834701448,0.9429187146,0.1555711726,0.6919500227,0.6575116592,0.7037037037,15,1662.4620202
2006,1356,21.2903225806,51.8064516129,5.6774193548,16.8709677419,12.5161290323,18.1935483871,11.8387096774,20.9677419355,12.2903225806,14.3225806452,8.5806451613,3.1935483871,19.6451612903,0.5594084445,0.4695176893,0.1938403334,0.3450397138,0.3594821106,0.3591974184,1.0178086475,0.9275669833,0.1428756267,0.689799076,0.6923419656,0.7096774194,11,1751.48653016
2007,1310,25.5757575758,60.5151515152,8,22.8181818182,16.9090909091,23.0909090909,14.6666666667,23.4242424242,13.5757575758,13.3636363636,6.2727272727,1.5757575758,17.3636363636,0.5087202305,0.4947206858,0.1601990774,0.3844475439,0.3914320612,0.3735423616,1.135796738,1.1034478116,0.1388196211,0.6857570877,0.7373426216,0.6666666667,16,1533.32737722
2007,1130,25.5161290323,53.2258064516,5.8709677419,16.8064516129,17.7419354839,24.5161290323,11.8387096774,22.8064516129,14.7741935484,14.1290322581,5.7741935484,5.7741935484,15.3870967742,0.5578090772,0.5384446638,0.1819769953,0.3690789115,0.4744069269,0.4058489357,1.1739535036,1.0991605456,0.1575403803,0.6271709717,0.7271577875,0.6451612903,7,1840.23877729
2007,1139,21.8064516129,49.9677419355,9,24.4516129032,15.6774193548,20.6451612903,9,20.935483871,12.2903225806,9.2258064516,5,1.8709677419,19.3225806452,0.6585034816,0.530315947,0.1359729162,0.2968180737,0.4266200927,0.3694762365,1.2090745203,0.997981692,0.1514230544,0.6867057273,0.7483817934,0.8064516129,5,1726.10568814
2007,1207,24.5,48.375,6.28125,17.15625,13.1875,18.375,10.75,22.53125,14.34375,13.75,5.21875,5.03125,16.5,0.6690100753,0.5738373876,0.1949971227,0.4025597935,0.3847300632,0.4165057039,1.2028644755,0.9962341095,0.1690534917,0.667954258,0.7032547445,0.8125,2,1932.36833807
2007,1231,24.7666666667,54.8333333333,7.9333333333,20.6666666667,13.4333333333,18.8666666667,11.6666666667,21.6333333333,13.3666666667,12.3666666667,6.6333333333,4.4666666667,20.8,0.5733250727,0.5225379199,0.1636648095,0.3596986113,0.3533018599,0.3748663716,1.1582110115,1.0173665702,0.148725578,0.6762946,0.7126856044,0.6666666667,7,1834.98014148
2007,1257,24.935483871,57.6129032258,7.4193548387,22.3548387097,14,20.6774193548,13.5806451613,23.4516129032,14.935483871,12.8709677419,7.4516129032,4.1612903226,20.3870967742,0.595918493,0.4994816494,0.1615069476,0.3719320546,0.3629348733,0.3689960386,1.126983441,1.0011241953,0.156846462,0.6589311913,0.681543351,0.7096774194,6,1899.83184337
2007,1268,28.65625,59.84375,5.75,15.03125,16.4375,23.53125,12.625,25.9375,17.34375,15.78125,7.53125,6.90625,18.21875,0.6378505315,0.5294856429,0.1837403163,0.3589571393,0.4017186178,0.3897785568,1.1334442929,0.9632999608,0.1669509521,0.6300412579,0.7044438503,0.75,4,1879.75550926
2007,1277,23.0909090909,49.0303030303,5.1515151515,13.8181818182,13.7575757576,19.3636363636,11.4848484848,23.6666666667,16,15.0303030303,5.1212121212,4.8181818182,18.3333333333,0.6264150708,0.5247918611,0.208753911,0.4016766584,0.4194890271,0.4053639079,1.1140640459,0.9709736144,0.1784026308,0.7067632682,0.6955736964,0.6666666667,9,1852.93235882
2007,1314,31.4705882353,62.4117647059,5.7647058824,15.7941176471,17.5588235294,24.8235294118,13.4117647059,27.2941176471,18.6470588235,13.9411764706,8.3823529412,4.5882352941,17.2941176471,0.6808181151,0.5532987009,0.159491752,0.3904333329,0.4040434436,0.3998856015,1.2201458912,0.9645951417,0.1752556222,0.7039798755,0.7094927397,0.8235294118,1,2063.84989762
2007,1326,26.2727272727,55.696969697,7.4545454545,20.5151515152,13.6363636364,19.6060606061,11.1818181818,24.5151515152,15.5757575758,11.7575757576,6.8181818182,5.9393939394,13.5757575758,0.6589946777,0.5390571285,0.1530670926,0.3441060071,0.3671323737,0.377780682,1.1834997321,0.9672346829,0.1688577489,0.6790998021,0.7024698042,0.9090909091,1,1982.18307041
2007,1338,25.8823529412,54.9411764706,6.0588235294,16.1764705882,13.3235294118,20,12.2058823529,23.5588235294,17.4411764706,11.7058823529,5.3235294118,3.4705882353,16.4705882353,0.5999877838,0.530113133,0.1556165175,0.3733112041,0.3703477596,0.3811637873,1.172229959,1.0281773922,0.1866825635,0.6863666575,0.6640086284,0.7941176471,3,1957.25168028
2007,1401,27,53.935483871,6.5161290323,15.4516129032,15.8064516129,21.8387096774,10.1935483871,25.5483870968,18,12.5161290323,6.7741935484,3.3870967742,19.5161290323,0.7192109748,0.5598335263,0.1658255174,0.332133564,0.4129556636,0.3937598522,1.2039382074,0.9389294159,0.1870639027,0.7043348602,0.7179941288,0.8064516129,3,1880.52039755
2007,1417,26.7333333333,55.6333333333,6.8,18.5,11.7,18.0333333333,11.0666666667,21.8333333333,14.6,12.2,7.3666666667,3.3,16,0.606631216,0.5429591439,0.1613835704,0.3439138302,0.329671539,0.3757630471,1.159750563,0.9789304151,0.1593913141,0.7072918057,0.6538069546,0.8333333333,2,1935.02951966
2007,1433,25.6363636364,55.7272727273,6.9090909091,17.2727272727,16.6060606061,22.9090909091,12.0606060606,21.2727272727,13.5757575758,11.3939393939,7.4545454545,3.0909090909,18.0303030303,0.5906108952,0.5264654193,0.1477585136,0.3572024872,0.4292119937,0.3833480926,1.1914822404,1.0315798166,0.1477998018,0.6931019426,0.7186825909,0.8181818182,11,1728.9050056
2007,1435,26.4,58.1,9.1666666667,24.5333333333,13.7666666667,18.9,10.1333333333,23.1,16.6666666667,12.4666666667,7.3666666667,2.6,17,0.5468682953,0.5342451437,0.1582607081,0.2920546274,0.332489316,0.3615475574,1.1442970786,1.0770721549,0.1727271389,0.6669868872,0.7380698268,0.6333333333,6,1781.01393328
2007,1450,24.125,51.875,5.75,15.46875,12.53125,17.625,7.84375,22.53125,13.875,10.3125,6.65625,4.46875,16.25,0.6280220464,0.5225060157,0.1480516086,0.2602422314,0.3500831764,0.3505762312,1.1138636099,0.9900649657,0.1635820121,0.6922667171,0.711654806,0.78125,3,1801.02755167
2007,1462,24.96875,52.09375,7.90625,20.28125,18.5625,25.0625,10.90625,22.90625,15.09375,12.875,5.75,3.53125,17.59375,0.6327902333,0.5590923255,0.1685796936,0.3480751425,0.4979027637,0.4100822967,1.2128934626,1.03056153,0.1641368485,0.6770958356,0.7367202326,0.75,9,1829.86164098
2007,1196,28.5588235294,54.2058823529,7.1764705882,17.5882352941,15.0294117647,22.0882352941,11.0882352941,26.0882352941,15.7647058824,14,7.0882352941,4.8235294118,15.6764705882,0.6948871244,0.5931416638,0.1791039868,0.3690192696,0.4162311125,0.418271183,1.2381025006,0.9619720075,0.1660965615,0.7077177958,0.6782580141,0.8529411765,1,2016.43427664
2007,1242,29.0588235294,59.2941176471,5.9705882353,15.6470588235,14.3529411765,21.5294117647,13.0588235294,27.3235294118,16.7647058824,14,8.9117647059,6.6764705882,18.6470588235,0.7106543709,0.5404282291,0.1693561112,0.3758262378,0.3681150124,0.3888928189,1.1720509267,0.9101395852,0.1670884793,0.7041224584,0.6651820725,0.8823529412,1,2024.43736951
2007,1246,26.4375,55.1875,6.75,18.90625,13.90625,19.875,10.78125,25.65625,15.875,14.6875,5.96875,4.8125,15.84375,0.6040164772,0.543750299,0.1872101072,0.3424379565,0.3640893026,0.3874036331,1.128410758,1.0323703258,0.167527371,0.6722986744,0.7041325823,0.65625,8,1907.1620511
2007,1272,28.0909090909,60.8787878788,7.6666666667,21.8181818182,15.7272727273,25.7878787879,14.7878787879,25.1212121212,15.0606060606,13.5757575758,9.8181818182,5.9090909091,19.7575757576,0.6888266003,0.5282256488,0.1589015293,0.4001590854,0.4387043618,0.3968531132,1.1749048203,0.9189811861,0.1470563731,0.6814606903,0.6151572931,0.9090909091,2,1961.75946235
2007,1305,28,57.3870967742,7.4838709677,18.0967741935,14.1935483871,18.8064516129,11.6129032258,26.5483870968,16.5483870968,13.0322580645,5.4516129032,4.1290322581,16.7096774194,0.6148863693,0.5539477515,0.1651325502,0.3605164891,0.3379162424,0.3856529723,1.1998289816,1.0384872817,0.1726600769,0.6985261901,0.7554408061,0.8709677419,7,1869.05032231
2007,1332,26.2727272727,58.3333333333,9.4848484848,24.6363636364,14.3636363636,19.1212121212,12.2121212121,22.8484848485,14.2727272727,12.6060606061,7.1212121212,2.0606060606,16.0303030303,0.598756337,0.5337650648,0.1582122807,0.3515574929,0.337957236,0.3740641801,1.1798799537,1.0248257588,0.1505069751,0.6875591899,0.746680656,0.7878787879,3,1832.51459847
2007,1345,24.71875,53.5,6.53125,18.125,13.9375,20.40625,11.1875,21.75,13.75,14.21875,7.6875,2.71875,19.71875,0.5676496474,0.5266478026,0.186133774,0.3505311226,0.3901497484,0.3858212513,1.1055897105,1.0022486748,0.151288017,0.665222425,0.6921945364,0.65625,9,1723.62721925
2007,1356,21.21875,46.75,6.21875,16.84375,14.625,21.125,9.375,20.09375,11.59375,13.96875,6.375,3.28125,20.375,0.5587420255,0.5261840387,0.2004962958,0.3125217297,0.4643200504,0.3927500429,1.0933237507,0.9902844018,0.140352723,0.7124282616,0.6903464088,0.8125,4,1829.76515863
2007,1397,27.6875,62.5,8.9375,25.375,15.34375,23.46875,13.59375,21.96875,15.46875,14.59375,9.8125,3.21875,19.8125,0.5164382716,0.517874172,0.1677698557,0.3439338229,0.3832936093,0.3753729387,1.1234605547,1.0528237116,0.1476641887,0.6464514281,0.639711925,0.6875,5,1853.94698087
2007,1400,27.696969697,62.0909090909,9,22.6666666667,17.8181818182,24.4848484848,14,26.1818181818,13.8787878788,12.2727272727,7.6060606061,5.7575757576,17.2727272727,0.6135022235,0.5204513067,0.1441601747,0.3651344025,0.4046836877,0.37795,1.20262644,1.0514320627,0.1397188735,0.6638737561,0.7273970173,0.7272727273,4,1933.86204882
2007,1424,26.6060606061,59.2727272727,7.6666666667,21.0909090909,14.1515151515,19.8787878788,12.0606060606,22.6060606061,14.8484848485,11.4242424242,8.1515151515,5.6060606061,17.9696969697,0.5919814806,0.5136772256,0.1434876554,0.3399491421,0.3386381546,0.3601283557,1.160394202,1.0337383767,0.1551153316,0.6562115823,0.7208562168,0.8181818182,7,1789.85312362
2007,1425,25.5294117647,53.4705882353,5.6470588235,14,14.7058823529,20.7941176471,9.3235294118,24.6764705882,12.8235294118,14.7058823529,5.5,3.9411764706,17.8235294118,0.6111644281,0.5349452046,0.1897145478,0.2968337962,0.4036974659,0.3813280979,1.0965046508,0.9974538553,0.1412554071,0.6661079243,0.6925492586,0.6764705882,5,1744.61734132
2007,1438,25.5172413793,58.5862068966,8.1379310345,22.2068965517,18.275862069,24.7931034483,13.4827586207,25.5172413793,13,13.724137931,4.6551724138,3.0689655172,20.1034482759,0.5454662177,0.5055975109,0.164319044,0.3717335672,0.4286832987,0.3819679736,1.1453141868,1.0698065119,0.1331685845,0.6751556997,0.7345889171,0.6551724138,4,1749.45346495
2007,1439,26.3870967742,56.0322580645,4.7741935484,12.9677419355,14.4838709677,21.7419354839,11.064516129,22.4838709677,13.2580645161,10.9677419355,8.3870967742,4.6129032258,18.3548387097,0.6134171892,0.5183685375,0.1435369725,0.3315399995,0.4050444627,0.3702963274,1.1434074131,1.0357337886,0.1464427382,0.6655889623,0.6611625607,0.6451612903,5,1760.42909311
2007,1457,26.7857142857,56.25,8.0714285714,22.5,12.4642857143,19.6785714286,11.8571428571,25.2142857143,16.5,13.3214285714,7.4642857143,3.6071428571,17.25,0.6441485051,0.5501812263,0.1689034824,0.3507411341,0.3579182938,0.386134332,1.1636085834,0.9880546617,0.1734344056,0.7207668153,0.6109153551,0.8571428571,11,1697.00021616
2007,1458,24.2352941176,52.3529411765,5.8235294118,16.3529411765,15.7941176471,23.2647058824,11.3529411765,23.7352941176,13.7352941176,11.4411764706,5.6764705882,3.2647058824,14.9411764706,0.6775523624,0.5200283716,0.1544995465,0.3604656548,0.4505649809,0.3863141134,1.1643379971,0.9516119951,0.1552246946,0.7138484469,0.6679703566,0.8529411765,2,1933.6147647
2007,1197,23.6451612903,52.7741935484,5.8064516129,16.0322580645,15.8709677419,24.0967741935,12.6129032258,23.7096774194,13.4193548387,17.5483870968,6.6451612903,1.7096774194,18,0.5127799209,0.5049788779,0.2160517665,0.3817252829,0.467262696,0.4024389537,1.0569663433,1.0785134996,0.1409326808,0.6602243771,0.6667976491,0.5806451613,16,1329.20516187
2007,1403,24.6060606061,54.3333333333,6.0909090909,14.7878787879,16.2727272727,22.0606060606,9.3939393939,21.3636363636,13.3636363636,11.8181818182,6.8787878788,1.8787878788,17.4545454545,0.5351580307,0.5112657747,0.1564576473,0.2791454707,0.4159664546,0.361844784,1.1141836698,1.0755701741,0.1485891228,0.6495969447,0.7383234123,0.6363636364,10,1724.14418887
2007,1330,24.0625,55.40625,7.21875,20.5625,14.78125,20.5,12.125,24.5625,14.96875,12.34375,7.625,3.40625,18.71875,0.6104935946,0.5028969755,0.1621576912,0.3542730174,0.377879699,0.3692347713,1.1240098728,0.994461526,0.161706033,0.7029195723,0.7226541331,0.75,12,1725.14228362
2007,1125,25.7741935484,55.0322580645,8.8709677419,24.1935483871,12.2258064516,17.6774193548,10.8709677419,25.8387096774,15.7096774194,15.9032258065,6.0967741935,3.2258064516,18.5806451613,0.5793401942,0.5557140762,0.2027772363,0.3347747799,0.3338902666,0.3900184355,1.1209569977,0.9900665789,0.1662382289,0.6693557839,0.6893807958,0.7096774194,15,1574.3529383
2007,1211,27.696969697,56.8484848485,6.7575757576,17.0909090909,16.9696969697,22.6060606061,10.5151515152,27.0909090909,14.4848484848,14.0303030303,6.2424242424,3.5757575758,19.303030303,0.6225004413,0.5498148448,0.1745013677,0.3267650378,0.399097581,0.3887689246,1.1687420258,1.0352397104,0.1516018725,0.6985010862,0.7522587165,0.696969697,10,1862.31346662
2007,1390,25.2333333333,56.2333333333,5.7,16.2333333333,13.7666666667,19.9333333333,12.6,25.9333333333,15,14.6,4.7333333333,6.1,18.2666666667,0.5439151621,0.5001475775,0.1841626556,0.365857337,0.3640805279,0.3738832415,1.0856391729,1.041699334,0.1563167328,0.7019573533,0.6879496202,0.6,11,1753.00350314
2007,1172,27.7096774194,61.7096774194,9.2258064516,24.7096774194,15.3548387097,20.3548387097,13.0322580645,26.7419354839,15.4838709677,14.6451612903,7.7419354839,2.6451612903,17.935483871,0.5994328643,0.52680832,0.1699414383,0.35069896,0.3396837598,0.3743010436,1.1551121334,0.9922077941,0.1523120553,0.7347567084,0.770451191,0.8709677419,13,1716.1810746
2007,1266,25.28125,57.46875,6.40625,19.125,15.46875,23.03125,14.25,22.5,14.1875,14.53125,8.65625,3.375,20.40625,0.5662892504,0.5009482107,0.1758870048,0.394183486,0.4122977036,0.3850323882,1.1171426337,1.0013608162,0.1469288515,0.6474002177,0.6707151209,0.71875,8,1827.89695111
2007,1184,23.5666666667,50.5,8.1666666667,22.8,10.0333333333,14.7666666667,8.2333333333,19.9666666667,14.4333333333,13.6333333333,7.6666666667,2.5,13.9,0.5246113983,0.5461391707,0.1924156237,0.281254296,0.3034423103,0.3683267799,1.091000207,1.05919351,0.1679953028,0.6476168541,0.6594803235,0.6333333333,16,1447.90129522
2007,1148,23.3636363636,53.6060606061,7.6363636364,20.0606060606,14.9393939394,20.5454545455,11.9696969697,22.9696969697,12.6060606061,14.2121212121,6.0606060606,3.3939393939,16.1212121212,0.533135954,0.5096228181,0.1845218507,0.3525601898,0.3910141762,0.3791437543,1.108635311,1.0507470349,0.1404704167,0.673763878,0.7294499754,0.6666666667,16,1455.27406599
2007,1460,23.21875,52.53125,5.46875,15.59375,12.6875,17.25,10.03125,22.15625,12.1875,12.25,5.84375,1.53125,17.46875,0.5240975764,0.4985389858,0.1688327088,0.3122956887,0.3400158207,0.3550852824,1.0828735633,1.0332137836,0.1426388596,0.6824653208,0.7290677003,0.71875,14,1598.86608332
2007,1335,26.8620689655,55.0689655172,6.0689655172,16.5517241379,14.275862069,21.275862069,10.6896551724,22.4482758621,17.2413793103,13.9655172414,8.5517241379,3,18.2068965517,0.6102107321,0.5441867151,0.1772091114,0.3298140751,0.4027161914,0.3883472076,1.1388701191,1.0296532704,0.178921696,0.6694271716,0.670291846,0.724137931,14,1660.35155474
2007,1451,23.9642857143,49.3571428571,5.7142857143,14.6428571429,17.3928571429,25.9642857143,9.6785714286,22.9642857143,13.6071428571,15.8214285714,6.6071428571,2.5,19.5357142857,0.520047114,0.5434092344,0.2057633622,0.3195392919,0.5321886688,0.412540693,1.0994987624,1.0897133022,0.1490270351,0.6623330603,0.6561887226,0.6071428571,15,1447.67891575
2007,1181,24.84375,53,6.09375,15.90625,14.40625,20.8125,11.28125,23.8125,13.1875,15.375,7.375,4.71875,17.4375,0.6318953586,0.5303532389,0.1982463377,0.3640922905,0.4147734464,0.396737355,1.1042930223,0.9625581808,0.1449982659,0.7034477401,0.6893230559,0.6875,6,2011.13683982
2007,1203,26.1612903226,56.4838709677,5.4193548387,14.5483870968,13.3225806452,18.9032258065,12.0967741935,21.9032258065,14.7096774194,13.6774193548,9.3225806452,4.4193548387,18.8709677419,0.5922590162,0.5135203044,0.1747721645,0.3620231194,0.3410971067,0.3726703528,1.1161852154,1.0104593925,0.1573463565,0.6484882303,0.7260922316,0.7419354839,11,1787.70513275
2007,1331,24.15625,51.40625,6,16.125,17.40625,24.53125,10.6875,24.40625,13.5,15.28125,6.25,4.4375,17.875,0.6117567875,0.5330118282,0.1962556016,0.3499588215,0.4926936996,0.4061644509,1.117280535,1.0183962214,0.1481695261,0.6936106064,0.7100688319,0.6875,14,1658.16315992
2007,1140,28.28125,57.75,7.375,18.125,13.40625,20.40625,11.9375,25.375,15.78125,13.53125,5.84375,3.5,19.40625,0.5860248533,0.5577479805,0.1682300057,0.3555029208,0.3573508232,0.3898599012,1.176773669,1.058395663,0.1643303761,0.7154572979,0.6635602509,0.75,8,1768.27374004
2007,1238,25.0303030303,59.7575757576,5.6363636364,17.7575757576,15.3333333333,21.7575757576,13.3636363636,22.6666666667,13.5151515152,15.4242424242,8.1818181818,3.1212121212,20.696969697,0.5056043821,0.4693747455,0.1804218577,0.350844499,0.3708763872,0.3586557205,1.0385161657,1.0491954723,0.1366223973,0.6256630694,0.6997949434,0.6060606061,16,1353.5673667
2007,1437,23.2258064516,55.1290322581,7.6129032258,21.5806451613,18.0967741935,23.0967741935,13.2258064516,23.0322580645,12.6451612903,13.6451612903,7.935483871,3.2903225806,19.3870967742,0.5898484823,0.4888067506,0.1728930472,0.3879923204,0.4250510677,0.3801020863,1.1358912564,1.0215014462,0.1366515163,0.6788732945,0.7795090965,0.6774193548,9,1926.78207242
2007,1317,27.1,59.4333333333,6.7666666667,17.8333333333,15.2666666667,23.4,13.7666666667,25.2,12.4333333333,15.4666666667,6.1666666667,4.4,20.4,0.5530118881,0.517277544,0.1817104933,0.3683490122,0.4142394208,0.3881443565,1.1088447044,1.0505100399,0.1261703557,0.6893319709,0.6528383476,0.6666666667,15,1519.57291048
2007,1166,22.1875,49.71875,6.3125,18.375,16.46875,21.8125,10.28125,22.5,13.40625,12.84375,6.25,2.5625,16.6875,0.613780577,0.5169807018,0.1785878315,0.3315966953,0.4490148555,0.385110806,1.1265905681,1.014255541,0.1554707812,0.7066712396,0.7488769928,0.6875,10,1778.66056565
2007,1275,21.84375,47.53125,5.0625,15.25,10.8125,15.25,8.03125,22.40625,12.84375,13.34375,5.8125,4.09375,17.03125,0.5484758462,0.5140518439,0.1963986688,0.2819659164,0.3245436988,0.3597951429,1.0478506238,1.0108629293,0.1588261459,0.6872999281,0.6914605285,0.5625,14,1675.24879054
2007,1112,27.5,57.3,5.6,16.3333333333,17.8666666667,23.9666666667,12.3666666667,25.1666666667,16.2,13.7333333333,6,3.2333333333,13.4,0.5841693141,0.5307726416,0.1675703624,0.3807491015,0.4270818704,0.3944137481,1.1829277851,1.0908111292,0.1649772106,0.6881169912,0.7442885637,0.6666666667,8,1863.49136595
2007,1221,21.9393939394,50.0909090909,5.7575757576,16.1515151515,14.6060606061,19.8787878788,11.3636363636,20.7878787879,13.7272727273,15.1818181818,9.5454545455,3.7272727273,18.1212121212,0.6067287462,0.4991321261,0.205297215,0.3721882427,0.4025788838,0.3858016353,1.069245075,0.9557790549,0.1552901099,0.6987364174,0.7421490169,0.7575757576,13,1618.7318685
2007,1253,28.3,62.0666666667,8.5333333333,22.9333333333,15.4,21.8333333333,12.8,23.8333333333,14.3333333333,13.7333333333,7.4333333333,2.7,17.2,0.531135533,0.527446845,0.1605600279,0.3387141387,0.3615879128,0.3730997596,1.160646738,1.0619680514,0.1430391545,0.6675062754,0.6973638563,0.7666666667,12,1604.33283083
2007,1308,26.4375,55.21875,5.84375,14.78125,18.9375,29.09375,13.40625,24.625,13.6875,17.03125,7.125,2.8125,20.8125,0.5703875359,0.534230018,0.1996753975,0.3872311521,0.5462120292,0.4229888914,1.1293417752,1.0493543522,0.1377289887,0.6728174421,0.6538581867,0.75,13,1627.93668707
2007,1210,29.3548387097,59.6129032258,6.3870967742,17.064516129,14,20.4838709677,13.6774193548,22.6129032258,15.4838709677,15.8709677419,10,3.5483870968,20.7096774194,0.586780746,0.5470405347,0.1874873762,0.4028119379,0.3602624703,0.400289816,1.1675999728,1.030576266,0.1528657588,0.6814158218,0.6677791087,0.6451612903,10,1813.20696289
2007,1116,25.2941176471,54.5,6.1470588235,17.4411764706,14.6470588235,20.8823529412,11.2352941176,24.2941176471,15.1764705882,15.3235294118,6.9117647059,6.4117647059,17.3823529412,0.5878862474,0.5217989326,0.1942121035,0.3550464404,0.3931905447,0.3872604687,1.1025598243,1.0158624205,0.1598846171,0.6712961857,0.6987077584,0.6176470588,12,1812.48286646
2007,1107,24.25,53.25,6.84375,18.15625,12.90625,17.875,11,22.96875,13.125,13.375,5.90625,2.4375,19.21875,0.555408913,0.522931626,0.1793518141,0.3413229438,0.3502643164,0.3748148401,1.1142543041,1.0495290537,0.149420994,0.7087793848,0.7004025873,0.71875,13,1496.42273407
2007,1228,22.6764705882,52.5,6.9117647059,19.8235294118,12.2352941176,19.5588235294,12.5882352941,22.5294117647,14,13.8235294118,5.9411764706,2.8823529412,17.0882352941,0.5966583953,0.4970305653,0.1840103214,0.3757071981,0.3802731419,0.3769972174,1.0765593078,0.9561416459,0.1556271216,0.7044392326,0.6301459008,0.6764705882,12,1906.14120709
2007,1323,27.1290322581,58.9032258065,9.1290322581,23,18.1612903226,24.1935483871,12.6774193548,25.6774193548,17.4838709677,12.935483871,8.4193548387,3.4838709677,18.064516129,0.627243786,0.5393542458,0.1581865357,0.3625178352,0.4156297592,0.3901363632,1.2142484091,1.0138199987,0.1735252614,0.6873722278,0.7407701234,0.7741935484,6,1850.28272943
2007,1394,27.6333333333,52.7333333333,5.7666666667,14.3,18.1333333333,25.2,11.2,24.1666666667,17.9333333333,16.3666666667,7.4,2.7666666667,19.0333333333,0.623594503,0.5800605483,0.2032519888,0.3769389779,0.4965746162,0.4327112045,1.1951259745,1.0601884254,0.1820862519,0.6952613824,0.7227336636,0.8,15,1638.042756
2008,1291,24.21875,54.25,6,16.34375,14.625,21,10.09375,23.9375,12.84375,14.375,7.25,3.65625,19.875,0.5520755147,0.5056819577,0.1850991383,0.2980841893,0.3995082361,0.3680906409,1.0593831357,1.0208608124,0.1403716772,0.6671231821,0.6835813079,0.5625,16,1391.18837226
2008,1181,28.75,61.78125,9.28125,24.15625,17.34375,24.96875,12.71875,24.4375,15.03125,13.59375,8.6875,4,19.15625,0.6332807331,0.5426403634,0.1570796887,0.3427852361,0.4150916047,0.3871468555,1.1881540692,0.9787007454,0.1474392098,0.6720945175,0.6975773179,0.84375,2,2045.05841816
