Season,TeamID,Seed,RPI,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,WINPCT,Elo
2006,1233,13,64,0.589445903,0.542594828,0.176290306,0.382985248,0.420671201,0.400808237,1.175086639,1.052625864,0.156193267,0.656041216,0.683748485,28.19565217,58.59565217,6.547826087,16.82463768,17.11304348,23.63768116,12.74492754,23.27101449,15.67391304,15.82318841,8.101449275,3.920289855,19.14927536,0.766666667,1601.560156
2006,1322,14,60,0.560397102,0.523390057,0.189364265,0.371024874,0.420746182,0.394013991,1.123546613,1.031899858,0.164706333,0.640455019,0.680943333,26.77272727,57.64106583,6.253918495,17.98902821,15.96865204,23.89341693,13.39498433,22.64106583,16.30877743,15.4984326,8.932601881,3.269592476,20.3354232,0.75862069,1547.945623
2006,1335,15,98,0.589450688,0.508516464,0.17766048,0.310074347,0.358218419,0.363569338,1.083470145,0.942918715,0.155571173,0.691950023,0.657511659,24.77582846,54.76023392,6.791423002,18.89473684,13.65302144,19.60623782,11.11111111,22.40740741,14.17153996,14.82651072,9.536062378,2.707602339,18.23781676,0.703703704,1662.46202
2006,1380,16,132,0.545294435,0.479640629,0.21564866,0.372589601,0.342302752,0.371631749,0.997334212,0.980993903,0.128487231,0.65611057,0.652825357,24.3803056,57.35993209,5.057724958,15.65195246,12.76061121,19.28183362,13.21222411,25.27843803,12.17317487,16.97453311,8.15959253,3.837011885,17.11375212,0.612903226,1356.713642
2006,1272,1,4,0.66619813,0.510604987,0.17593042,0.412634142,0.411114956,0.392418672,1.145463686,0.931686084,0.148816694,0.676329733,0.686237578,27.85757576,61.8,7.503030303,20.79393939,17.58484848,25.62424242,15.32727273,25.91515152,15.80909091,15.88181818,9.53030303,6.53030303,20.00909091,0.909090909,1900.726489
2006,1417,2,10,0.63234224,0.544687576,0.197781234,0.379338903,0.383501222,0.400713303,1.140471663,0.977193264,0.158202919,0.698781329,0.699393876,24.09427609,50.05050505,5.878787879,16.24242424,12.74747475,18.08417508,10.26262626,21.75757576,13.95622896,14.38047138,5.656565657,2.962962963,15.81818182,0.818181818,1885.683412
2006,1211,3,9,0.586396737,0.528051719,0.162909818,0.374206134,0.451526815,0.394518391,1.204352993,1.088572167,0.145560108,0.657883094,0.786040268,27.04814815,56.43703704,6.014814815,16.14074074,19.45925926,25.14814815,12.22962963,24.57407407,14.06296296,13.40740741,7.303703704,2.937037037,18.71851852,0.9,1959.412871
2006,1242,4,20,0.671099147,0.525176257,0.189197274,0.377174983,0.364332686,0.387454721,1.114011949,0.918582732,0.177133264,0.666968654,0.651195144,26.42607527,58.34139785,6.430107527,16.9516129,13.82930108,20.44086022,13.14650538,26.28091398,17.37231183,15.97043011,9.600806452,5.447580645,17.92741935,0.774193548,1987.816302
2006,1338,5,11,0.633476025,0.508199252,0.174073726,0.385472254,0.410480716,0.385464691,1.133365438,0.980919963,0.16998767,0.722680563,0.696292195,24.77822581,56.05510753,6.668010753,18.21774194,15.53225806,22.7983871,12.72311828,25.58467742,15.71639785,13.73252688,6.318548387,4.012096774,17.82392473,0.774193548,1963.422574
2006,1231,6,34,0.545984356,0.541351506,0.19025803,0.30903809,0.325256236,0.374701163,1.098244649,1.020750434,0.159669227,0.696570979,0.681124133,24.90613027,53.93869732,8.212643678,20.52298851,13.05938697,18.70114943,9.88697318,23.57854406,14.64367816,14.72222222,6.524904215,2.896551724,17.90038314,0.620689655,1801.317915
2006,1266,7,31,0.537913984,0.52796496,0.183332919,0.350720107,0.308173729,0.373389294,1.122438968,1.05268653,0.158525847,0.630930925,0.719471858,25.73865699,57.7876588,7.987295826,20.43557169,13.44101633,18.54264973,12.33575318,22.58257713,16.02903811,15.01088929,7.598911071,3.328493648,18.48820327,0.655172414,1767.022221
2006,1116,8,45,0.622429287,0.511888042,0.164790338,0.357904037,0.400894517,0.377667786,1.134179192,0.990149911,0.160391053,0.642477539,0.693332122,25.7111437,56.92375367,6.162756598,16.98680352,14.45014663,20.92815249,12.47947214,22.63489736,15.47507331,14.18768328,7.910557185,5.986803519,16.92082111,0.709677419,1801.781474
2006,1137,9,42,0.672736416,0.536570077,0.199985329,0.316329502,0.436699541,0.393395195,1.096554449,0.918463585,0.167318905,0.701628271,0.704671016,22.30896552,47.50344828,6.006896552,15.45103448,14.6662069,21.17655172,9.089655172,22.4937931,14.19862069,14.63724138,8.742068966,1.95862069,17.31448276,0.862068966,1636.463141
2006,1104,10,57,0.552785888,0.506247433,0.176324372,0.374482113,0.404550063,0.382158998,1.120316821,1.080233491,0.135512087,0.667335891,0.717207031,25.04462475,56.0811359,6.31643002,18.25963489,13.64097363,19.49087221,12.43813387,22.92292089,13.06085193,12.96146045,6.454361055,4.716024341,15.55780933,0.586206897,1824.24113
2006,1361,11,56,0.572339637,0.527260941,0.186265023,0.392263039,0.425457407,0.399741851,1.154830988,1.039234601,0.142055408,0.6461134,0.715048497,25.27575758,55.36060606,6.527272727,17.30606061,15.81818182,22.00909091,12.64545455,21.81515152,13.32424242,14.81212121,7.896969697,2.827272727,17.34242424,0.733333333,1687.399448
2006,1245,12,48,0.55269996,0.506351725,0.170272316,0.325882051,0.409702337,0.371740529,1.115670867,1.0106714,0.144843763,0.732034593,0.727118319,25.22916667,55.61458333,7.09375,19.4375,16.03125,21.75,10.84375,22.84375,13.19791667,13.625,7.4375,2.4375,19.35416667,0.75,1735.196741
2006,1133,13,33,0.578001067,0.496995286,0.185559388,0.347460571,0.334089168,0.364793451,1.069359024,0.960054582,0.165568479,0.688295949,0.708027015,25.08333333,56.86666667,5.6,16.38333333,13.96666667,18.95,11.71666667,24.38333333,16.23333333,15.7,9.083333333,4.4,16.86666667,0.666666667,1660.691702
2006,1462,14,80,0.605721826,0.52883471,0.172863238,0.334603189,0.42064388,0.384766913,1.143813001,1.00916104,0.170388079,0.669033778,0.717097854,24.39477727,54.40092166,6.500768049,18.62058372,15.08294931,20.86635945,11.25192012,23.6390169,15.18894009,12.70353303,6.311827957,4.382488479,17.39938556,0.677419355,1769.6113
2006,1125,15,115,0.550440177,0.579941032,0.195123639,0.353480245,0.368031887,0.406658155,1.176906317,1.089600319,0.167640792,0.636963582,0.697997947,29.03333333,59.35,8.75,22.31666667,15.8,22.16666667,12.1,23.28333333,16.46666667,15.33333333,8.533333333,3.816666667,19.23333333,0.666666667,1514.827698
2006,1331,16,131,0.599311115,0.517425105,0.176617818,0.387836919,0.407196348,0.389771332,1.14261715,1.038599018,0.163158569,0.694783833,0.714054771,25.56612903,55.95483871,5.940322581,15.45483871,15.04516129,21.19193548,12.43709677,22.71612903,13.87096774,14.3516129,6.617741935,3.383870968,18.03870968,0.64516129,1629.348456
2006,1437,1,2,0.604983681,0.506133886,0.140501737,0.367202798,0.376540042,0.367500555,1.189284712,1.005301143,0.13588054,0.653582376,0.755176861,24.94896552,57.81655172,8.548965517,22.00413793,16.14068966,21.97931034,13.1062069,23.25517241,12.85793103,11.67724138,7.499310345,4.779310345,18.3337931,0.862068966,1953.2329
2006,1326,2,5,0.600052849,0.545000522,0.158269957,0.311317913,0.352521346,0.372709482,1.170378234,0.996476363,0.168607512,0.669796988,0.711540011,26.4,55.91333333,8.12,21.55333333,13.01333333,18.27333333,10.68,23.56666667,15.95333333,12.84,6.873333333,2.793333333,14.83333333,0.833333333,1856.616107
2006,1196,3,15,0.666798747,0.575542825,0.18907209,0.344550156,0.425651297,0.410242878,1.196568149,0.97906279,0.174908476,0.668232032,0.748993148,27.21548822,54.86195286,7.090909091,18.26262626,15.85521886,22.14141414,11.18181818,23.81144781,16.32996633,15.1010101,7.976430976,4.562289562,16.27609428,0.818181818,1993.502326
2006,1130,4,22,0.606874664,0.545395223,0.171538797,0.411037702,0.458329665,0.411999779,1.201623564,1.083130554,0.185605665,0.635605759,0.663096423,26.14625,54.47625,6.085,16.4,15.5075,22.57875,13.20625,21.7875,16.93625,13.485,6.055,4.14875,16.62375,0.78125,1914.914688
2006,1305,5,19,0.611182496,0.501540972,0.162120755,0.367201582,0.379754405,0.371550054,1.124914812,0.980793857,0.161123753,0.675234012,0.713499313,25.52977667,56.7617866,5.464019851,15.36352357,14.72208437,20.77047146,12.55086849,25.50868486,15.17741935,12.9528536,5.436724566,4.581885856,15.95037221,0.838709677,1835.071054
2006,1328,6,16,0.593542696,0.50574915,0.18410478,0.436407585,0.357853056,0.38928533,1.136842766,1.048211558,0.15758334,0.716353156,0.724171836,23.31428571,52.33571429,6.014285714,15.55,14.41428571,20.52857143,13.1,21.60714286,13.52142857,14.53571429,7.692857143,3.364285714,17.47142857,0.714285714,1871.975757
2006,1207,7,36,0.601063995,0.543095872,0.167353143,0.354116455,0.341107791,0.381066094,1.166284769,1.039437561,0.180879862,0.688932639,0.684973163,23.64285714,51.26666667,6.857142857,18.6,12.20952381,17.23333333,10.78571429,21.7047619,14.76190476,11.6952381,5.833333333,3.447619048,15.38095238,0.7,1781.179332
2006,1112,8,23,0.570255076,0.478331057,0.160447447,0.359502876,0.330385318,0.352902657,1.078959382,1.009447666,0.147312038,0.641573479,0.699619501,25.98471986,60.1663837,4.853989813,16.04923599,13.8811545,19.60441426,13.74023769,22.83701188,14.60101868,16.1901528,8.663837012,3.820033956,17.10016978,0.612903226,1889.982576
2006,1458,9,24,0.556106337,0.487294585,0.147361101,0.350567481,0.388576476,0.360158077,1.112609707,1.014396105,0.142973032,0.691574301,0.653383327,25.11929825,57.14912281,6.735087719,18.66491228,13.79824561,20.61403509,11.86491228,24.28421053,13.64912281,12.42280702,5.764912281,3.205263158,18.1754386,0.633333333,1841.412908
2006,1320,10,25,0.592107933,0.519843976,0.17541001,0.27699461,0.365154792,0.361962234,1.092373234,0.982688412,0.159102149,0.724192132,0.715069593,23.4,52.12857143,6.838095238,18.3952381,12.65714286,17.55238095,8.647619048,25.17142857,13.46666667,12.45238095,5.395238095,3.261904762,15.42380952,0.7,1702.031549
2006,1454,11,53,0.559605443,0.492282808,0.165391052,0.389443417,0.397059836,0.375708545,1.129847447,1.009272558,0.130445593,0.708620116,0.692934851,25.98571429,56.98571429,6.421428571,17.40714286,14.09285714,20.76428571,12.52857143,23.52142857,12.9,13.62857143,7.028571429,3.2,18.83571429,0.714285714,1744.551803
2006,1285,12,61,0.579373562,0.56169088,0.176505077,0.339323626,0.377574353,0.393303499,1.175779714,1.068093125,0.180078237,0.699513707,0.705269507,27.39153439,56.46560847,6.80952381,18.47089947,14.78835979,20.76719577,11.03703704,23.95238095,17.34920635,14.02116402,7.216931217,3.46031746,17.78835979,0.777777778,1581.707505
2006,1334,13,88,0.634064748,0.547560888,0.166855697,0.317338324,0.355595895,0.377545328,1.164033495,1.002023126,0.169421868,0.690644907,0.73134426,25.89498433,54.48589342,6.735109718,17.58777429,13.81034483,18.59404389,10.10658307,24.92789969,15.14576803,13.01097179,6.175548589,2.042319749,15.25548589,0.75862069,1706.49851
2006,1375,14,66,0.584752905,0.532921382,0.167553041,0.324378858,0.359642339,0.373878936,1.140954051,1.012899461,0.152217313,0.687048944,0.709339029,25.58470765,55.59670165,8.236881559,22.32083958,14.13193403,20.15442279,10.84857571,23.07196402,14.08095952,13.42128936,8.03898051,1.724137931,18.62068966,0.793103448,1627.127169
2006,1172,15,94,0.545458324,0.526021623,0.164697045,0.354893283,0.30153169,0.36779132,1.160730781,1.072026393,0.179821013,0.728690582,0.768617297,26.17647059,57.26361656,8.339869281,22.02832244,13.81045752,18.9956427,11.10239651,24.63616558,17.7211329,11.68191721,4.466230937,2.159041394,17.96514161,0.62962963,1604.130334
2006,1214,16,284,0.535960309,0.471755134,0.195964634,0.363330232,0.392139607,0.3691802,1.010658108,0.963504651,0.128793004,0.708059017,0.615647511,23.00806452,54.93346774,5.346774194,15.81451613,15.09879032,23.87701613,13.02016129,23.86290323,11.79637097,15.16733871,6.875,2.975806452,19.61693548,0.516129032,1350.917183
2006,1284,16,144,0.553292957,0.506678554,0.201485762,0.266174127,0.343519336,0.357805588,1.007682052,0.991774319,0.162750258,0.653675067,0.64493158,22.90625,54.67708333,6.211805556,19.42361111,12.11111111,18.33333333,10.9375,24.57291667,13.44444444,14.84722222,7.232638889,3.684027778,17.4375,0.5625,1443.845792
2006,1163,1,3,0.68120318,0.512926247,0.164573399,0.439957706,0.419231076,0.397190051,1.182875756,0.957624006,0.15161599,0.677977618,0.690134708,28.9037037,61.75185185,5.051851852,14.4037037,17.25555556,24.49259259,15.76296296,28.05185185,15.54444444,14.21111111,6.751851852,9.066666667,15.47777778,0.9,2030.600371
2006,1397,2,6,0.549437603,0.541010894,0.152784199,0.314084815,0.346728032,0.369426575,1.169675463,1.058084174,0.168769137,0.660606407,0.696508516,28.52380952,60.08333333,8.55952381,21.63095238,14.58333333,20.89285714,11.42857143,23.48809524,17.63095238,14.1547619,9.035714286,3.297619048,17.44047619,0.75,1831.235564
2006,1314,3,12,0.62737696,0.54348108,0.193728137,0.415535714,0.42216248,0.412255981,1.170895458,1.009167475,0.172465888,0.681416741,0.697198727,28.21316614,59.35579937,6.562695925,17.65987461,16.05799373,22.9153605,13.35579937,25.47335423,17.39655172,16.03918495,8.393416928,3.915360502,17.68652038,0.75862069,2011.411036
2006,1228,4,14,0.629550763,0.523232562,0.162706273,0.374188326,0.328799516,0.374127186,1.145262641,0.95664625,0.163385346,0.7106216,0.624993661,25.08774194,55.45290323,7.190967742,19.47870968,12.34064516,18.94064516,12.36,23.26967742,14.30193548,12.71354839,6.190967742,2.447741935,16.90580645,0.806451613,2022.789725
2006,1449,5,35,0.599653085,0.526136669,0.171765336,0.424124397,0.334981704,0.388468137,1.181434794,0.999565699,0.156022119,0.685114576,0.753685354,29.75833333,62.34166667,6.325,17.60833333,15.26666667,20.11666667,14.075,22.33333333,17.03333333,15.36666667,7.55,3.591666667,18.24166667,0.8,1898.569108
2006,1277,6,18,0.562598952,0.530396104,0.181019387,0.358627594,0.382060483,0.38644788,1.152431176,1.069280037,0.173023589,0.70462895,0.773525378,26.51190476,55.24702381,6.150297619,16.06994048,14.85714286,19.98511905,10.63095238,23.30059524,17.07291667,13.60119048,6.401785714,3.087797619,17.67113095,0.65625,1882.682805
2006,1455,7,27,0.574737891,0.503337082,0.171382244,0.359026878,0.364989752,0.370734232,1.118174368,1.009352286,0.164696753,0.714829464,0.740882471,24.32538569,54.97475456,7.060308555,18.89621318,13.34361851,19.03225806,12.03225806,24.59467041,15.16830295,12.69424965,5.504908836,2.434782609,15.78541374,0.741935484,1729.514945
2006,1246,8,41,0.554404973,0.52058361,0.169722121,0.372945888,0.298136914,0.369973689,1.125500755,1.04505148,0.152274133,0.662801467,0.652259034,25.67532468,56.82683983,7.510822511,20.89177489,10.02164502,15.86580087,12.35497835,22.92640693,14.51948052,13.76190476,5.714285714,3.225108225,15.995671,0.636363636,1923.50633
2006,1412,9,32,0.573726783,0.516771771,0.159317967,0.286753887,0.389089178,0.362252354,1.103068902,0.979023599,0.158325268,0.594111204,0.657090116,26.31034483,56.65367316,7.304347826,20.26686657,14.85907046,22.72263868,10.87556222,21.24587706,15.35232384,14.72563718,10.7886057,3.625187406,18.25187406,0.793103448,1800.578778
2006,1371,10,58,0.50354015,0.462175473,0.169327058,0.351845729,0.390172341,0.356096951,1.059815219,1.039448437,0.135028831,0.69104087,0.735153864,23.90613027,55.58429119,5.96743295,17.81800766,15.49808429,21.6091954,12.08812261,24.09770115,13.21455939,14.5,7.398467433,3.394636015,18.48467433,0.620689655,1722.065149
2006,1206,11,26,0.633587328,0.544233795,0.178718938,0.316585864,0.354334725,0.378840634,1.122908826,0.95097686,0.167983727,0.689753173,0.674464293,25.25507246,53.27681159,6.097101449,17.18695652,11.80289855,17.64782609,9.97826087,24.47971014,14.42898551,13.38115942,7.598550725,3.898550725,14.97246377,0.766666667,1699.468755
2006,1429,12,46,0.600703988,0.563722398,0.178378675,0.31787175,0.3222692,0.381998358,1.162703429,1.043956824,0.184592409,0.66839123,0.717435998,24.96060606,52.89393939,6.6,17.41515152,12.10606061,16.8,9.833333333,23.45151515,15.36060606,13.06363636,5.663636364,3.203030303,15.58181818,0.733333333,1759.761313
2006,1102,13,50,0.61541265,0.580564333,0.172044552,0.261127318,0.33427777,0.377604,1.175054388,1.006815554,0.18289127,0.637630981,0.745384777,21.58441558,45.16233766,8.298701299,20.3538961,10.73701299,14.37987013,7.298701299,18.53246753,13.96103896,11.41883117,7.107142857,2.353896104,14.68831169,0.785714286,1741.195401
2006,1293,14,65,0.610576856,0.517178266,0.159933465,0.373047219,0.326842972,0.370490562,1.142270009,0.987384938,0.168537707,0.679768164,0.65519259,25.56671664,56.38830585,7.181409295,19.51424288,13.19790105,20.04797601,12.69415292,23.87556222,15.67316342,12.63718141,7.895052474,4.203898051,18.57571214,0.793103448,1652.492166
2006,1457,15,73,0.648591231,0.516305465,0.17643556,0.376131376,0.394308074,0.385003562,1.136081948,0.957707567,0.163701607,0.701374238,0.694101962,24.71428571,55.76190476,7.80952381,21.21428571,15.38095238,21.69047619,12.39285714,23.92857143,15.21428571,15,8.845238095,2.988095238,18.02380952,0.75,1588.245221
2006,1107,16,119,0.542275217,0.518383159,0.18781098,0.344973868,0.437399652,0.38891073,1.112151479,1.037497637,0.141699728,0.686305464,0.716766443,22.90322581,51.49001536,6.986175115,18.31950845,15.22119816,22.04454685,10.29493088,23.57142857,12.8187404,13.13978495,6.400921659,2.820276498,19.21658986,0.677419355,1415.823043
2007,1314,1,2,0.680818115,0.553298701,0.159491752,0.390433333,0.404043444,0.399885601,1.220145891,0.964595142,0.175255622,0.703979875,0.70949274,30.59243697,61.66596639,6.025210084,16.04831933,16.15336134,22.57983193,12.8592437,26.86134454,18.17436975,14.65336134,8.384453782,4.607142857,17.01680672,0.823529412,2063.849898
2007,1207,2,9,0.669010075,0.573837388,0.194997123,0.402559793,0.384730063,0.416505704,1.202864475,0.996234109,0.169053492,0.667954258,0.703254744,24.11538462,49.10096154,6.579326923,17.75721154,13.21634615,18.25721154,10.94230769,21.75961538,14.10576923,13.00721154,5.487980769,4.459134615,16.48798077,0.8125,1932.368338
2007,1450,3,25,0.628022046,0.522506016,0.148051609,0.260242231,0.350083176,0.350576231,1.11386361,0.990064966,0.163582012,0.692266717,0.711654806,23.68625,51.4125,5.62,15.5475,13.14,18.54375,8.305,22.76,13.24125,11.235,6.195,4.03,16.4675,0.78125,1801.027552
2007,1400,4,26,0.613502224,0.520451307,0.144160175,0.365134402,0.404683688,0.37795,1.20262644,1.051432063,0.139718874,0.663873756,0.727397017,26.74621212,60.46969697,8.481060606,21.58712121,15.81060606,22.31818182,13.86363636,25.22727273,13.70454545,13.10227273,7.791666667,4.613636364,17.20833333,0.727272727,1933.862049
2007,1425,5,47,0.611164428,0.534945205,0.189714548,0.296833796,0.403697466,0.381328098,1.096504651,0.997453855,0.141255407,0.666107924,0.692549259,25.14450128,54.8286445,6.294117647,16.2544757,14.20588235,20.47058824,10.41304348,24.22506394,12.84143223,14.74680307,5.604859335,3.663682864,18.28772379,0.676470588,1744.617341
2007,1435,6,46,0.546868295,0.534245144,0.158260708,0.292054627,0.332489316,0.361547557,1.144297079,1.077072155,0.172727139,0.666986887,0.738069827,26.40526316,57.13157895,8.728070175,23.20350877,13.40701754,18.35087719,10.62280702,23.24210526,15.74210526,13.35438596,6.852631579,3.00877193,16.7245614,0.633333333,1781.013933
2007,1130,7,32,0.557809077,0.538444664,0.181976995,0.369078912,0.474406927,0.405848936,1.173953504,1.099160546,0.15754038,0.627170972,0.727157788,26.48387097,56.01774194,6.187096774,17.57419355,15.40322581,21.12903226,12.18064516,22.67741935,14.8,12.93064516,6.030645161,4.648387097,16.37741935,0.64516129,1840.238777
2007,1266,8,22,0.56628925,0.500948211,0.175887005,0.394183486,0.412297704,0.385032388,1.117142634,1.001360816,0.146928851,0.647400218,0.670715121,24.68070652,55.16032609,6.644021739,18.3763587,15.69021739,23.14673913,13.01358696,22.52445652,14.2798913,15.23505435,8.480978261,3.39673913,19.92391304,0.71875,1827.896951
2007,1277,9,24,0.626415071,0.524791861,0.208753911,0.401676658,0.419489027,0.405363908,1.114064046,0.970973614,0.178402631,0.706763268,0.695573696,22.24242424,49.27272727,6.075757576,15.77272727,14.16666667,19.98484848,11.13636364,22.07575758,15.59090909,14.37878788,5.818181818,4.318181818,17.6969697,0.666666667,1852.932359
2007,1403,10,53,0.535158031,0.511265775,0.156457647,0.279145471,0.415966455,0.361844784,1.11418367,1.075570174,0.148589123,0.649596945,0.738323412,25.67532468,54.01298701,5.800865801,14.94372294,15.48484848,21.80519481,9.787878788,22.18181818,13.64935065,13.58874459,5.943722944,2.177489177,18.82683983,0.636363636,1724.144189
2007,1203,11,71,0.592259016,0.513520304,0.174772165,0.362023119,0.341097107,0.372670353,1.116185215,1.010459393,0.157346357,0.64848823,0.726092232,25.24263675,54.70967742,5.443197756,15.50350631,14.32819074,20.39130435,11.93548387,22.71809257,14.60168303,14.89761571,9.419354839,4.13884993,17.79242637,0.741935484,1787.705133
2007,1116,12,35,0.587886247,0.521798933,0.194212104,0.35504644,0.393190545,0.387260469,1.102559824,1.015862421,0.159884617,0.671296186,0.698707758,24.30392157,55.5140056,6.658263305,18.8907563,13.76190476,19.43277311,11.48179272,23.01680672,14.53501401,14.66526611,7.411764706,5.584033613,17.14845938,0.617647059,1812.482866
2007,1308,13,69,0.570387536,0.534230018,0.199675398,0.387231152,0.546212029,0.422988891,1.129341775,1.049354352,0.137728989,0.672817442,0.653858187,26.42708333,55.27083333,5.864583333,15.625,19.23958333,28.61458333,13.27083333,23.66666667,12.92708333,16.94791667,6.802083333,2.895833333,20.89583333,0.75,1627.936687
2007,1331,14,90,0.611756787,0.533011828,0.196255602,0.349958821,0.4926937,0.406164451,1.117280535,1.018396221,0.148169526,0.693610606,0.710068832,24.20170455,51.98863636,6.034090909,15.63068182,16.67045455,23.43465909,10.60511364,22.91761364,12.80681818,14.39488636,6.019886364,3.826704545,18.13068182,0.6875,1658.16316
2007,1125,15,116,0.579340194,0.555714076,0.202777236,0.33477478,0.333890267,0.390018436,1.120956998,0.990066579,0.166238229,0.669355784,0.689380796,25.30498534,55.20967742,8.237536657,21.70381232,13.58504399,19.47507331,11.55571848,25.06891496,15.43695015,14.91055718,6.778592375,3.366568915,18.18768328,0.709677419,1574.352938
2007,1184,16,126,0.524611398,0.546139171,0.192415624,0.281254296,0.30344231,0.36832678,1.091000207,1.05919351,0.167995303,0.647616854,0.659480323,23.57192982,50.96140351,7.873684211,21.65087719,10.64561404,15.58421053,9.145614035,21.35964912,14.74035088,13.80175439,6.998245614,2.501754386,14.66491228,0.633333333,1447.901295
2007,1326,1,1,0.658994678,0.539057128,0.153067093,0.344106007,0.367132374,0.377780682,1.183499732,0.967234683,0.168857749,0.679099802,0.702469804,25.83939394,55.19090909,7.081818182,20.18181818,13.50909091,19.28484848,11.24848485,24.63636364,15.40909091,11.73939394,6.645454545,5.672727273,13.41818182,0.909090909,1982.18307
2007,1272,2,8,0.6888266,0.528225649,0.158901529,0.400159085,0.438704362,0.396853113,1.17490482,0.918981186,0.147056373,0.68146069,0.615157293,27.64545455,59.76363636,7.424242424,20.77878788,15.86060606,25.83030303,14.53333333,24.94848485,14.75757576,14.03333333,9.724242424,5.936363636,19.28181818,0.909090909,1961.759462
2007,1401,3,17,0.719210975,0.559833526,0.165825517,0.332133564,0.412955664,0.393759852,1.203938207,0.938929416,0.187063903,0.70433486,0.717994129,25.76903226,53.85290323,6.553548387,16.59096774,15.90709677,21.9316129,10.17419355,25.46064516,17.8116129,12.59354839,6.567741935,3.40516129,19.34451613,0.806451613,1880.520398
2007,1438,4,55,0.545466218,0.505597511,0.164319044,0.371733567,0.428683299,0.381967974,1.145314187,1.069806512,0.133168584,0.6751557,0.734588917,26.2123412,60.87295826,8.350272232,22.76406534,17.06352087,23.11796733,13.69872958,25.05263158,14.39201452,13.83121597,4.871143376,3.656987296,19.48638838,0.655172414,1749.453465
2007,1397,5,12,0.516438272,0.517874172,0.167769856,0.343933823,0.383293609,0.375372939,1.123460555,1.052823712,0.147664189,0.646451428,0.639711925,27.74431818,60.51988636,8.21875,23.48579545,16.76420455,24.35227273,13.40340909,23.0625,16.36647727,16.48863636,9.269886364,3.525568182,20.58522727,0.6875,1853.946981
2007,1257,6,37,0.595918493,0.499481649,0.161506948,0.371932055,0.362934873,0.368996039,1.126983441,1.001124195,0.156846462,0.658931191,0.681543351,24.53812317,56.02639296,7.151026393,21.12756598,14.87243402,22.07624633,13.09677419,23.37243402,14.72140762,14.47800587,7.624633431,3.897360704,20.20087977,0.709677419,1899.831843
2007,1305,7,23,0.614886369,0.553947751,0.16513255,0.360516489,0.337916242,0.385652972,1.199828982,1.038487282,0.172660077,0.69852619,0.755440806,27.93787336,57.67741935,7.334528076,17.9474313,14.1135006,18.69892473,11.13381123,25.99522103,16.75746714,12.30227001,5.415770609,4.031063321,16.62007168,0.870967742,1869.050322
2007,1140,8,18,0.586024853,0.55774798,0.168230006,0.355502921,0.357350823,0.389859901,1.176773669,1.058395663,0.164330376,0.715457298,0.663560251,27.4375,57.54166667,6.71875,17.80208333,14.28125,21.38541667,11.9375,25,14.73958333,13.45833333,6.458333333,3.84375,19.08333333,0.75,1768.27374
2007,1462,9,33,0.632790233,0.559092326,0.168579694,0.348075142,0.497902764,0.410082297,1.212893463,1.03056153,0.164136849,0.677095836,0.736720233,24.73958333,51.39583333,7.385416667,18.70833333,17.75,24.51041667,10.19791667,22.30208333,14.89583333,13.46875,5.864583333,3.229166667,18.40625,0.75,1829.861641
2007,1166,10,20,0.613780577,0.516980702,0.178587831,0.331596695,0.449014855,0.385110806,1.126590568,1.014255541,0.155470781,0.70667124,0.748876993,22.55681818,50.52272727,6.784090909,18.91193182,15.37784091,20.58238636,10.60511364,22.04261364,13.73863636,13.40909091,6.252840909,2.900568182,17.21306818,0.6875,1778.660566
2007,1390,11,63,0.543915162,0.500147577,0.184162656,0.365857337,0.364080528,0.373883241,1.085639173,1.041699334,0.156316733,0.701957353,0.68794962,25.21111111,56.11111111,5.511111111,15.84444444,13.6,19.95555556,10.96666667,24.78888889,14.08888889,13.54444444,6.5,4.511111111,17.76666667,0.6,1753.003503
2007,1253,12,79,0.531135533,0.527446845,0.160560028,0.338714139,0.361587913,0.37309976,1.160646738,1.061968051,0.143039154,0.667506275,0.697363856,28.46231884,60.68695652,8.498550725,21.87391304,15.67391304,21.48985507,12.29130435,23.89565217,14.97391304,13.48405797,7.042028986,2.717391304,16.4942029,0.766666667,1604.332831
2007,1107,13,78,0.555408913,0.522931626,0.179351814,0.341322944,0.350264316,0.37481484,1.114254304,1.049529054,0.149420994,0.708779385,0.700402587,22.8736413,51.01630435,6.589673913,17.70380435,13.51358696,18.76358696,10.4048913,22.80163043,12.54755435,13.44429348,6.016304348,2.97826087,18.50271739,0.71875,1496.422734
2007,1335,14,88,0.610210732,0.544186715,0.177209111,0.329814075,0.402716191,0.388347208,1.138870119,1.02965327,0.178921696,0.669427172,0.670291846,25.71100164,54.29392447,5.760262726,15.47619048,14.15763547,20.45155993,10.72413793,22.5090312,15.6272578,13.76683087,8.380952381,3.055829228,17.96223317,0.724137931,1660.351555
2007,1317,15,137,0.553011888,0.517277544,0.181710493,0.368349012,0.414239421,0.388144356,1.108844704,1.05051004,0.126170356,0.689331971,0.652838348,25.83333333,57.33333333,6.633333333,17.78333333,17.01666667,25.26666667,12.41666667,25,12.18333333,15.68333333,6.283333333,4.283333333,21.31666667,0.666666667,1519.57291
